WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;
1;1994;Numancia;Alavés;2-0;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;Juan López Bravo;Santiago Iñigo Huarte;José María Güembe Torrecilla;Octavio César Viñals González;Enrique Alonso Fernández;José García Juárez;Jorge Barbarin Gárriz;José Luis Soto María;Raúl Ruiz Benito;Alberto Parras Miguel;;;;;;
0;1994;Logroñés B;Numancia;0-0;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;Juan López Bravo;Santiago Iñigo Huarte;José María Güembe Torrecilla;Octavio César Viñals González;Alberto Parras Miguel;Enrique Alonso Fernández;Jorge Barbarin Gárriz;José Luis Soto María;Raúl Ruiz Benito;Roberto Ayensa Aroz;;;;;;
1;1994;Numancia;Osasuna B;2-0;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;Juan López Bravo;Octavio César Viñals González;Juan Ignacio Martínez Granado;Roberto Ayensa Aroz;Francisco Bedia Arregui;Enrique Alonso Fernández;Víctor Alfonso Serrano Mosquera;José García Juárez;José Luis Soto María;César García García;;;;;;
1;1994;Baracaldo;Numancia;0-3;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;José María Güembe Torrecilla;Juan López Bravo;Víctor Alfonso Serrano Mosquera;Octavio César Viñals González;Francisco Bedia Arregui;Enrique Alonso Fernández;Raúl Ruiz Benito;Jorge Barbarin Gárriz;José Luis Soto María;Roberto Ayensa Aroz;César García García;;;;;
1;1994;Numancia;Lemona;3-1;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;Juan López Bravo;Octavio César Viñals González;Francisco Bedia Arregui;Enrique Alonso Fernández;Roberto Ayensa Aroz;José García Juárez;Jorge Barbarin Gárriz;José Luis Soto María;Raúl Ruiz Benito;Alberto Parras Miguel;Juan Ignacio Martínez Granado;;;;;
0;1994;Gimnástica de Torrelavega;Numancia;0-0;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;Juan López Bravo;Octavio César Viñals González;César García García;Francisco Bedia Arregui;Enrique Alonso Fernández;Roberto Ayensa Aroz;Jorge Barbarin Gárriz;José Luis Soto María;Raúl Ruiz Benito;Juan Ignacio Martínez Granado;Alberto Parras Miguel;;;;;
1;1994;Numancia;Sestao;2-0;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;Juan López Bravo;Octavio César Viñals González;Francisco Bedia Arregui;Enrique Alonso Fernández;Roberto Ayensa Aroz;José García Juárez;Jorge Barbarin Gárriz;José Luis Soto María;Raúl Ruiz Benito;César García García;Santiago Iñigo Huarte;;;;;
1;1994;Tudelano;Numancia;1-2;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;Santiago Iñigo Huarte;Juan López Bravo;Juan Ignacio Martínez Granado;César García García;Enrique Alonso Fernández;Alberto Parras Miguel;Raúl Ruiz Benito;Jorge Barbarin Gárriz;José Luis Soto María;Antonio Alfageme Bragado;José García Juárez;;;;;
0;1994;Numancia;Zaragoza B;1-1;Antonio Alfageme Bragado;Pablo Sánchez Rodríguez;Santiago Iñigo Huarte;Juan López Bravo;Octavio César Viñals González;Juan Ignacio Martínez Granado;Francisco Bedia Arregui;Enrique Alonso Fernández;Jorge Barbarin Gárriz;José Luis Soto María;Raúl Ruiz Benito;César García García;;;;;;
0;1994;Casetas;Numancia;2-0;Antonio Alfageme Bragado;Santiago Iñigo Huarte;Pablo Sánchez Rodríguez;César García García;Juan Ignacio Martínez Granado;Francisco Bedia Arregui;Octavio César Viñals González;Víctor Alfonso Serrano Mosquera;Raúl Ruiz Benito;Jorge Barbarin Gárriz;José Luis Soto María;José García Juárez;Alberto Parras Miguel;;;;;
1;1994;Numancia;Hullera;4-0;Antonio Alfageme Bragado;Santiago Iñigo Huarte;Juan López Bravo;Octavio César Viñals González;Juan Ignacio Martínez Granado;Francisco Bedia Arregui;Enrique Alonso Fernández;José García Juárez;Jorge Barbarin Gárriz;José Luis Soto María;Raúl Ruiz Benito;Víctor Alfonso Serrano Mosquera;Ignacio García García;;;;;
0;1994;Izarra;Numancia;0-0;Laureano Echevarría Perales;Juan López Bravo;Santiago Iñigo Huarte;José María Güembe Torrecilla;Octavio César Viñals González;Juan Ignacio Martínez Granado;Víctor Alfonso Serrano Mosquera;Enrique Alonso Fernández;Jorge Barbarin Gárriz;José Luis Soto María;Raúl Ruiz Benito;César García García;Alberto Parras Miguel;;;;;
0;1994;Numancia;Bermeo;0-0;Laureano Echevarría Perales;Juan López Bravo;Santiago Iñigo Huarte;José María Güembe Torrecilla;Octavio César Viñals González;Francisco Bedia Arregui;Enrique Alonso Fernández;José García Juárez;Jorge Barbarin Gárriz;José Luis Soto María;Raúl Ruiz Benito;Alberto Parras Miguel;Víctor Alfonso Serrano Mosquera;;;;;
0;1994;Real Sociedad B;Numancia;0-0;Laureano Echevarría Perales;Juan López Bravo;José María Güembe Torrecilla;Octavio César Viñals González;César García García;Alberto Parras Miguel;Francisco Bedia Arregui;Roberto Ayensa Aroz;Víctor Alfonso Serrano Mosquera;José Luis Soto María;Raúl Ruiz Benito;Santiago Iñigo Huarte;José García Juárez;Antonio Alfageme Bragado;Jorge Barbarin Gárriz;Juan Ignacio Martínez Granado;;
0;1994;Numancia;Real Unión;0-0;Laureano Echevarría Perales;Juan López Bravo;José María Güembe Torrecilla;Juan Ignacio Martínez Granado;Víctor Alfonso Serrano Mosquera;Alberto Parras Miguel;César García García;Octavio César Viñals González;Roberto Ayensa Aroz;José García Juárez;Jorge Barbarin Gárriz;José Luis Soto María;;;;;;
0;1994;Palencia;Numancia;0-0;Laureano Echevarría Perales;Juan López Bravo;José María Güembe Torrecilla;Octavio César Viñals González;César García García;Enrique Alonso Fernández;Roberto Ayensa Aroz;Víctor Alfonso Serrano Mosquera;Jorge Barbarin Gárriz;Raúl Ruiz Benito;José Luis Soto María;Juan Ignacio Martínez Granado;;;;;;
1;1994;Numancia;Beasain;1-0;Laureano Echevarría Perales;Santiago Iñigo Huarte;José María Güembe Torrecilla;Ignacio García García;Juan Ignacio Martínez Granado;Alberto Parras Miguel;César García García;Enrique Alonso Fernández;Víctor Alfonso Serrano Mosquera;José García Juárez;José Luis Soto María;Raúl Ruiz Benito;Roberto Ayensa Aroz;;;;;
1;1994;Amurrio;Numancia;0-5;Laureano Echevarría Perales;José María Güembe Torrecilla;Juan López Bravo;Ignacio García García;Alberto Parras Miguel;Octavio César Viñals González;César García García;Juan Ignacio Martínez Granado;Francisco Bedia Arregui;Enrique Alonso Fernández;Víctor Alfonso Serrano Mosquera;Pablo Sánchez Rodríguez;Roberto Ayensa Aroz;;;;;
0;1994;Numancia;Gernika;1-1;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;Santiago Iñigo Huarte;José María Güembe Torrecilla;Ignacio García García;César García García;Juan Ignacio Martínez Granado;Alberto Parras Miguel;Francisco Bedia Arregui;Víctor Alfonso Serrano Mosquera;José García Juárez;José Luis Soto María;Octavio César Viñals González;;;;;
0;1994;Alavés;Numancia;0-0;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;José María Güembe Torrecilla;Juan López Bravo;Juan Ignacio Martínez Granado;Octavio César Viñals González;César García García;Francisco Bedia Arregui;Enrique Alonso Fernández;José Luis Soto María;Raúl Ruiz Benito;Roberto Ayensa Aroz;Jorge Barbarin Gárriz;;;;;
0;1994;Numancia;Écija;0-0;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;José María Güembe Torrecilla;Juan López Bravo;Octavio César Viñals González;Juan Ignacio Martínez Granado;Francisco Bedia Arregui;Enrique Alonso Fernández;José García Juárez;Jorge Barbarin Gárriz;Raúl Ruiz Benito;César García García;Roberto Ayensa Aroz;;;;;
0;1994;Levante;Numancia;1-1;Laureano Echevarría Perales;José María Güembe Torrecilla;Juan López Bravo;Octavio César Viñals González;César García García;Juan Ignacio Martínez Granado;Enrique Alonso Fernández;Francisco Bedia Arregui;Roberto Ayensa Aroz;José Luis Soto María;Raúl Ruiz Benito;José García Juárez;Jorge Barbarin Gárriz;;;;;
0;1994;Numancia;Levante;1-1;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;José María Güembe Torrecilla;Juan López Bravo;Octavio César Viñals González;Víctor Alfonso Serrano Mosquera;Roberto Ayensa Aroz;Francisco Bedia Arregui;Enrique Alonso Fernández;José Luis Soto María;Raúl Ruiz Benito;Jorge Barbarin Gárriz;;;;;;
0;1994;Écija;Numancia;0-0;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;José María Güembe Torrecilla;Juan López Bravo;Octavio César Viñals González;Roberto Ayensa Aroz;Víctor Alfonso Serrano Mosquera;Francisco Bedia Arregui;Enrique Alonso Fernández;José Luis Soto María;Raúl Ruiz Benito;César García García;Jorge Barbarin Gárriz;;;;;
0;1994;Pontevedra;Numancia;1-0;Laureano Echevarría Perales;José María Güembe Torrecilla;Juan López Bravo;Octavio César Viñals González;César García García;Francisco Bedia Arregui;Enrique Alonso Fernández;Roberto Ayensa Aroz;José García Juárez;Raúl Ruiz Benito;José Luis Soto María;Ignacio García García;Jorge Barbarin Gárriz;;;;;
1;1994;Numancia;Pontevedra;2-0;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;José María Güembe Torrecilla;Santiago Iñigo Huarte;Octavio César Viñals González;César García García;Juan Ignacio Martínez Granado;Enrique Alonso Fernández;Roberto Ayensa Aroz;José García Juárez;Jorge Barbarin Gárriz;Víctor Alfonso Serrano Mosquera;Ignacio García García;;;;;
0;1995;Avilés Industrial;Numancia;2-1;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;Ignacio Murillo Portillo;José María Güembe Torrecilla;Octavio César Viñals González;José María Movilla Cubero;Jesús María Serrano Eugui;Enrique Alonso Fernández;Roberto Ayensa Aroz;Jesús Gómez Cos;Alberto Artigas Iriarte;Francisco Bedia Arregui;Raúl Ruiz Benito;Jorge Barbarin Gárriz;;;;
0;1995;San Sebastián de los Reyes;Numancia;2-2;Laureano Echevarría Perales;Raúl Cuevas López de Murillas;Ignacio Murillo Portillo;José María Güembe Torrecilla;Octavio César Viñals González;Jorge Mújika Larrañaga;Enrique Alonso Fernández;Francisco Bedia Arregui;Roberto Ayensa Aroz;Alberto Artigas Iriarte;Raúl Ruiz Benito;César García García;Jorge Barbarin Gárriz;Jesús Gómez Cos;;;;
0;1995;Numancia;Tudelano;0-1;Laureano Echevarría Perales;José María Güembe Torrecilla;Ignacio Murillo Portillo;Octavio César Viñals González;José María Movilla Cubero;Enrique Alonso Fernández;Francisco Bedia Arregui;Roberto Ayensa Aroz;César García García;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Jesús Gómez Cos;Pablo Sánchez Rodríguez;Jorge Mújika Larrañaga;;;;
0;1995;Numancia;Osasuna B;1-1;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;José María Güembe Torrecilla;Octavio César Viñals González;Jorge Mújika Larrañaga;Francisco Bedia Arregui;César García García;Roberto Ayensa Aroz;Jesús Gómez Cos;Alberto Artigas Iriarte;Raúl Ruiz Benito;José María Movilla Cubero;Jorge Barbarin Gárriz;Ignacio Murillo Portillo;;;;
0;1995;Numancia;San Sebastián de los Reyes;0-0;Laureano Echevarría Perales;José María Güembe Torrecilla;Pablo Sánchez Rodríguez;Jorge Mújika Larrañaga;Jesús María Serrano Eugui;Francisco Bedia Arregui;Octavio César Viñals González;Roberto Ayensa Aroz;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Raúl Ruiz Benito;Jesús Gómez Cos;César García García;José María Movilla Cubero;;;;
0;1995;Real Unión;Numancia;0-0;Laureano Echevarría Perales;José María Güembe Torrecilla;Pablo Sánchez Rodríguez;Octavio César Viñals González;José María Movilla Cubero;Jesús María Serrano Eugui;César García García;Francisco Bedia Arregui;Roberto Ayensa Aroz;Jorge Barbarin Gárriz;Raúl Ruiz Benito;Jorge Mújika Larrañaga;Raúl Cuevas López de Murillas;Jesús Gómez Cos;;;;
1;1995;Numancia;Amurrio;2-0;Laureano Echevarría Perales;José María Güembe Torrecilla;Pablo Sánchez Rodríguez;Octavio César Viñals González;Jorge Mújika Larrañaga;Jesús María Serrano Eugui;Francisco Bedia Arregui;Roberto Ayensa Aroz;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Raúl Ruiz Benito;Víctor Alfonso Serrano Mosquera;Ignacio Murillo Portillo;José María Movilla Cubero;;;;
1;1995;Cultural de Durango;Numancia;1-2;Laureano Echevarría Perales;José María Güembe Torrecilla;Pablo Sánchez Rodríguez;Octavio César Viñals González;José María Movilla Cubero;Jesús María Serrano Eugui;Víctor Alfonso Serrano Mosquera;Francisco Bedia Arregui;Roberto Ayensa Aroz;Jorge Barbarin Gárriz;Raúl Ruiz Benito;Jorge Mújika Larrañaga;Raúl Cuevas López de Murillas;;;;;
1;1995;Numancia;Barakaldo;1-0;Laureano Echevarría Perales;José María Güembe Torrecilla;Pablo Sánchez Rodríguez;Octavio César Viñals González;José María Movilla Cubero;Jesús María Serrano Eugui;Víctor Alfonso Serrano Mosquera;Francisco Bedia Arregui;Roberto Ayensa Aroz;Jorge Barbarin Gárriz;Raúl Ruiz Benito;Jorge Mújika Larrañaga;Alberto Artigas Iriarte;;;;;
0;1995;Beasain;Numancia;0-0;Laureano Echevarría Perales;José María Güembe Torrecilla;Pablo Sánchez Rodríguez;Octavio César Viñals González;José María Movilla Cubero;Jesús María Serrano Eugui;Víctor Alfonso Serrano Mosquera;Francisco Bedia Arregui;Roberto Ayensa Aroz;Jorge Barbarin Gárriz;Raúl Ruiz Benito;Alberto Artigas Iriarte;Jesús Gómez Cos;Jorge Mújika Larrañaga;;;;
1;1995;Numancia;Palencia;2-1;Laureano Echevarría Perales;José María Güembe Torrecilla;Pablo Sánchez Rodríguez;Octavio César Viñals González;José María Movilla Cubero;Jesús María Serrano Eugui;Víctor Alfonso Serrano Mosquera;Jorge Mújika Larrañaga;Roberto Ayensa Aroz;Jorge Barbarin Gárriz;Raúl Ruiz Benito;Carlos Herrero Gutiérrez;César García García;;;;;
1;1995;Numancia;Real Sociedad;2-0;Laureano Echevarría Perales;Ignacio Murillo Portillo;Pablo Sánchez Rodríguez;Jorge Mújika Larrañaga;José María Movilla Cubero;Octavio César Viñals González;César García García;Francisco Bedia Arregui;Roberto Ayensa Aroz;Víctor Alfonso Serrano Mosquera;Jorge Barbarin Gárriz;Enrique Alonso Fernández;Raúl Cuevas López de Murillas;;;;;
1;1995;Valladolid B;Numancia;1-2;Laureano Echevarría Perales;Ignacio Murillo Portillo;Pablo Sánchez Rodríguez;Octavio César Viñals González;César García García;Jesús María Serrano Eugui;Víctor Alfonso Serrano Mosquera;Francisco Bedia Arregui;Roberto Ayensa Aroz;Jorge Barbarin Gárriz;Raúl Ruiz Benito;Enrique Alonso Fernández;José María Movilla Cubero;Raúl Cuevas López de Murillas;;;;
0;1995;Numancia;Sporting de Gijón B;0-0;Laureano Echevarría Perales;Ignacio Murillo Portillo;Pablo Sánchez Rodríguez;Octavio César Viñals González;José María Movilla Cubero;Jesús María Serrano Eugui;Víctor Alfonso Serrano Mosquera;Francisco Bedia Arregui;Roberto Ayensa Aroz;Jorge Barbarin Gárriz;Raúl Ruiz Benito;Carlos Herrero Gutiérrez;Enrique Alonso Fernández;Jorge Mújika Larrañaga;;;;
0;1995;Izarra;Numancia;0-0;Laureano Echevarría Perales;Raúl Cuevas López de Murillas;Ignacio Murillo Portillo;Pablo Sánchez Rodríguez;José María Güembe Torrecilla;Jorge Mújika Larrañaga;Jesús María Serrano Eugui;Víctor Alfonso Serrano Mosquera;Enrique Alonso Fernández;Alberto Artigas Iriarte;Raúl Ruiz Benito;Jesús Gómez Cos;José María Movilla Cubero;Octavio César Viñals González;;;;
0;1995;Real Sociedad;Numancia;2-0;Laureano Echevarría Perales;Ignacio Murillo Portillo;Pablo Sánchez Rodríguez;José María Güembe Torrecilla;José María Movilla Cubero;Enrique Alonso Fernández;Francisco Bedia Arregui;Jesús María Serrano Eugui;Octavio César Viñals González;Alberto Artigas Iriarte;Raúl Ruiz Benito;Jorge Barbarin Gárriz;Roberto Ayensa Aroz;Jorge Mújika Larrañaga;;;;
0;1995;Numancia;Logroñés B;1-1;Laureano Echevarría Perales;José María Güembe Torrecilla;Pablo Sánchez Rodríguez;Octavio César Viñals González;Jorge Mújika Larrañaga;Enrique Alonso Fernández;Francisco Bedia Arregui;Víctor Alfonso Serrano Mosquera;Roberto Ayensa Aroz;Alberto Artigas Iriarte;Raúl Ruiz Benito;Carlos Herrero Gutiérrez;José María Movilla Cubero;;;;;
0;1995;Aurrera;Numancia;0-0;Laureano Echevarría Perales;José María Güembe Torrecilla;Pablo Sánchez Rodríguez;Octavio César Viñals González;Roberto Ayensa Aroz;Víctor Alfonso Serrano Mosquera;Francisco Bedia Arregui;Jesús María Serrano Eugui;Enrique Alonso Fernández;Alberto Artigas Iriarte;Raúl Ruiz Benito;César García García;José María Movilla Cubero;Jorge Mújika Larrañaga;;;;
0;1995;Numancia;Bermeo;1-2;Laureano Echevarría Perales;José María Güembe Torrecilla;Pablo Sánchez Rodríguez;Octavio César Viñals González;Jorge Mújika Larrañaga;Jesús María Serrano Eugui;Francisco Bedia Arregui;Enrique Alonso Fernández;Carlos Herrero Gutiérrez;Alberto Artigas Iriarte;Raúl Ruiz Benito;Roberto Ayensa Aroz;José María Movilla Cubero;César García García;;;;
0;1995;Numancia;Racing de Santander;0-0;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;Octavio César Viñals González;Jorge Mújika Larrañaga;Jesús María Serrano Eugui;Francisco Bedia Arregui;Enrique Alonso Fernández;Roberto Ayensa Aroz;Víctor Alfonso Serrano Mosquera;Alberto Artigas Iriarte;Raúl Ruiz Benito;José María Movilla Cubero;Raúl Cuevas López de Murillas;;;;;
0;1995;Real Sociedad B;Numancia;3-1;Laureano Echevarría Perales;Pablo Sánchez Rodríguez;José María Güembe Torrecilla;Octavio César Viñals González;Jorge Mújika Larrañaga;Jesús María Serrano Eugui;Francisco Bedia Arregui;Víctor Alfonso Serrano Mosquera;Roberto Ayensa Aroz;Alberto Artigas Iriarte;Raúl Ruiz Benito;José María Movilla Cubero;Jorge Barbarin Gárriz;Ignacio Murillo Portillo;Alejandro Palacios Horcajada;Raúl Cuevas López de Murillas;;
0;1995;Numancia;Langreo;1-1;Laureano Echevarría Perales;Ignacio Murillo Portillo;Pablo Sánchez Rodríguez;José María Güembe Torrecilla;Octavio César Viñals González;José María Movilla Cubero;Francisco Bedia Arregui;Enrique Alonso Fernández;Víctor Alfonso Serrano Mosquera;Jorge Barbarin Gárriz;Raúl Ruiz Benito;Alberto Artigas Iriarte;Jesús María Serrano Eugui;;;;;
1;1995;Racing de Santander;Numancia;0-1;Laureano Echevarría Perales;Ignacio Murillo Portillo;José María Güembe Torrecilla;Octavio César Viñals González;Jorge Mújika Larrañaga;Jesús María Serrano Eugui;Enrique Alonso Fernández;Víctor Alfonso Serrano Mosquera;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Raúl Ruiz Benito;Jesús Gómez Cos;José María Movilla Cubero;;;;;
0;1995;Lemona;Numancia;1-1;Laureano Echevarría Perales;Ignacio Murillo Portillo;José María Güembe Torrecilla;Octavio César Viñals González;Jesús María Serrano Eugui;Víctor Alfonso Serrano Mosquera;Enrique Alonso Fernández;Roberto Ayensa Aroz;Jorge Barbarin Gárriz;Alberto Artigas Iriarte;Jesús Gómez Cos;José María Movilla Cubero;Jorge Mújika Larrañaga;;;;;
