WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;;;;;;
1;1971;Barcelona;Celta de Vigo;1-0;Salvador Sadurní Urpí;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Juan Manuel Asensi Ripoll;Marcial Manuel Pina Morales;Josep Maria Fusté Blanch;Enrique Álvarez Costas;Carles Rexach Cerdà;Teófilo Dueñas Samper;Ramón Alfonseda Pous;Narcís Martí Filosia;Eladio Silvestre Graells;;;;;;;;;;
0;1971;Barcelona;Steaua București;0-1;Salvador Sadurní Urpí;Joaquim Rifé Climent;Francisco Fernández Rodríguez;Antonio Torres García;Marcial Manuel Pina Morales;Juan Manuel Asensi Ripoll;Enrique Álvarez Costas;Josep Maria Fusté Blanch;Narcís Martí Filosia;Teófilo Dueñas Samper;Carles Rexach Cerdà;Pedro María Zabalza Inda;Ramón Alfonseda Pous;;;;;;;;;;
0;1971;Sabadell;Barcelona;0-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Josep Maria Fusté Blanch;Narcís Martí Filosia;Marcial Manuel Pina Morales;Enrique Álvarez Costas;Carles Rexach Cerdà;Ramón Alfonseda Pous;Juan Carlos Pérez López;;;;;;;;;;;
0;1971;Steaua București;Barcelona;2-1;Miguel Reina Santos;Joaquim Rifé Climent;Francisco Fernández Rodríguez;Antonio Torres García;Eladio Silvestre Graells;Marcial Manuel Pina Morales;Juan Manuel Asensi Ripoll;Enrique Álvarez Costas;Josep Maria Fusté Blanch;Ramón Alfonseda Pous;Carles Rexach Cerdà;Teófilo Dueñas Samper;;;;;;;;;;;
0;1971;Barcelona;Atlético de Bilbao;0-1;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Marcial Manuel Pina Morales;Enrique Álvarez Costas;Josep Maria Pérez Boixaderas;Teófilo Dueñas Samper;Carles Rexach Cerdà;Josep Maria Fusté Blanch;;;;;;;;;;;
0;1971;Valencia;Barcelona;1-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Juan Manuel Asensi Ripoll;Marcial Manuel Pina Morales;Juan Carlos Pérez López;Enrique Álvarez Costas;Josep Maria Pérez Boixaderas;Teófilo Dueñas Samper;Carles Rexach Cerdà;Pedro María Zabalza Inda;;;;;;;;;;;
0;1971;Real Madrid;Barcelona;1-1;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Juan Manuel Asensi Ripoll;Juan Carlos Pérez López;Pedro María Zabalza Inda;Enrique Álvarez Costas;Josep Maria Pérez Boixaderas;Teófilo Dueñas Samper;Carles Rexach Cerdà;Ramón Alfonseda Pous;;;;;;;;;;;
1;1971;Barcelona;Granada;2-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Juan Manuel Asensi Ripoll;Juan Carlos Pérez López;Pedro María Zabalza Inda;Enrique Álvarez Costas;Josep Maria Pérez Boixaderas;Teófilo Dueñas Samper;Carles Rexach Cerdà;;;;;;;;;;;;
1;1971;Deportivo de La Coruña;Barcelona;0-2;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Juan Manuel Asensi Ripoll;Juan Carlos Pérez López;Pedro María Zabalza Inda;Enrique Álvarez Costas;Josep Maria Pérez Boixaderas;Teófilo Dueñas Samper;Carles Rexach Cerdà;Ramón Alfonseda Pous;Marcial Manuel Pina Morales;;;;;;;;;;
1;1971;Barcelona;Sevilla;1-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Juan Manuel Asensi Ripoll;Juan Carlos Pérez López;Pedro María Zabalza Inda;Enrique Álvarez Costas;Josep Maria Pérez Boixaderas;Teófilo Dueñas Samper;Carles Rexach Cerdà;;;;;;;;;;;;
