WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;
1;1978;Algeciras;Racing de Ferrol;2-0;Alejandro Valero Pellicer;Manuel Gutiérrez Serrano;Roberto Rodolfo Romero Sebastianelli;Miguel Loza Gallego;Juan López Hita;Jerónimo Rodríguez Villalba;Rafael Guillén Castañeda;Gabriel Saavedra Olea;Miguel Gallego Domínguez;Francisco Martínez Caba;Javier Ventura Faulon;Fernando Abelenda Rosado;Carlos Américo Brizzola Carassus;;;;;
0;1978;Castellón;Algeciras;0-0;Alejandro Valero Pellicer;Manuel Martínez Pérez;Miguel Loza Gallego;Manuel Gutiérrez Serrano;Roberto Rodolfo Romero Sebastianelli;Jerónimo Rodríguez Villalba;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Francisco Martínez Caba;Javier Ventura Faulon;Daniel Ignacio Murúa Burgos;Gabriel Saavedra Olea;Carlos Américo Brizzola Carassus;;;;;
1;1978;Algeciras;AD Almería;2-1;Nemesio Alonso Álvarez;Manuel Gutiérrez Serrano;Roberto Rodolfo Romero Sebastianelli;Miguel Loza Gallego;Juan López Hita;Jerónimo Rodríguez Villalba;Rafael Guillén Castañeda;Gabriel Saavedra Olea;Miguel Gallego Domínguez;Francisco Martínez Caba;Javier Ventura Faulon;Manuel Martínez Pérez;Carlos Américo Brizzola Carassus;;;;;
0;1978;Castilla;Algeciras;1-0;Alejandro Valero Pellicer;Roberto Rodolfo Romero Sebastianelli;Manuel Gutiérrez Serrano;Miguel Loza Gallego;Juan López Hita;Jerónimo Rodríguez Villalba;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Gabriel Saavedra Olea;Francisco Martínez Caba;Javier Ventura Faulon;Carlos Américo Brizzola Carassus;Fernando Abelenda Rosado;;;;;
1;1978;Algeciras;Valladolid;1-0;Alejandro Valero Pellicer;Roberto Rodolfo Romero Sebastianelli;Manuel Gutiérrez Serrano;Miguel Loza Gallego;Juan López Hita;Jerónimo Rodríguez Villalba;Rafael Guillén Castañeda;Gabriel Saavedra Olea;Miguel Gallego Domínguez;Carlos Américo Brizzola Carassus;Javier Ventura Faulon;Bartolomé Plaza Muela;Francisco Martínez Caba;;;;;
0;1978;Granada;Algeciras;2-1;Alejandro Valero Pellicer;Miguel Loza Gallego;Manuel Martínez Pérez;Manuel Gutiérrez Serrano;Roberto Rodolfo Romero Sebastianelli;Miguel Gallego Domínguez;Rafael Guillén Castañeda;Jerónimo Rodríguez Villalba;Javier Ventura Faulon;Francisco Martínez Caba;Carlos Américo Brizzola Carassus;Gabriel Saavedra Olea;Bartolomé Plaza Muela;;;;;
1;1978;Algeciras;Baracaldo;1-0;Alejandro Valero Pellicer;Manuel Gutiérrez Serrano;Roberto Rodolfo Romero Sebastianelli;Miguel Loza Gallego;Juan López Hita;Jerónimo Rodríguez Villalba;Rafael Guillén Castañeda;Fernando Abelenda Rosado;Miguel Gallego Domínguez;Francisco Martínez Caba;Javier Ventura Faulon;Gabriel Saavedra Olea;;;;;;
0;1978;Sabadell;Algeciras;2-2;Alejandro Valero Pellicer;Miguel Loza Gallego;Manuel Gutiérrez Serrano;Roberto Rodolfo Romero Sebastianelli;Juan López Hita;Jerónimo Rodríguez Villalba;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Gabriel Saavedra Olea;Francisco Martínez Caba;Javier Ventura Faulon;Fernando Abelenda Rosado;Bartolomé Plaza Muela;;;;;
1;1978;Algeciras;Alavés;2-1;Alejandro Valero Pellicer;Manuel Gutiérrez Serrano;Roberto Rodolfo Romero Sebastianelli;Miguel Loza Gallego;Juan López Hita;Rafael Guillén Castañeda;Gabriel Saavedra Olea;Miguel Gallego Domínguez;Francisco Martínez Caba;Javier Ventura Faulon;Carlos Américo Brizzola Carassus;Manuel Martínez Pérez;Daniel Ignacio Murúa Burgos;;;;;
0;1978;Deportivo de La Coruña;Algeciras;5-1;Alejandro Valero Pellicer;Manuel Martínez Pérez;Miguel Loza Gallego;Manuel Gutiérrez Serrano;Roberto Rodolfo Romero Sebastianelli;Jerónimo Rodríguez Villalba;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Francisco Martínez Caba;Javier Ventura Faulon;Carlos Américo Brizzola Carassus;Daniel Ignacio Murúa Burgos;Bartolomé Plaza Muela;;;;;
0;1978;Algeciras;Elche;0-3;Alejandro Valero Pellicer;Manuel Gutiérrez Serrano;Roberto Rodolfo Romero Sebastianelli;Miguel Loza Gallego;Juan López Hita;Jerónimo Rodríguez Villalba;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Francisco Martínez Caba;Carlos Américo Brizzola Carassus;Javier Ventura Faulon;Bartolomé Plaza Muela;Daniel Ignacio Murúa Burgos;;;;;
0;1978;Murcia;Algeciras;3-2;Alejandro Valero Pellicer;Manuel Martínez Pérez;Miguel Loza Gallego;Manuel Gutiérrez Serrano;Roberto Rodolfo Romero Sebastianelli;Jerónimo Rodríguez Villalba;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Gabriel Saavedra Olea;Francisco Martínez Caba;Javier Ventura Faulon;Carlos Américo Brizzola Carassus;Daniel Ignacio Murúa Burgos;;;;;
0;1978;Algeciras;Cádiz;1-1;Nemesio Alonso Álvarez;Miguel Loza Gallego;Manuel Gutiérrez Serrano;Roberto Rodolfo Romero Sebastianelli;Juan Herrero Cabello;Rafael Guillén Castañeda;Jerónimo Rodríguez Villalba;Gabriel Saavedra Olea;Miguel Gallego Domínguez;Carlos Américo Brizzola Carassus;Javier Ventura Faulon;Francisco Fernández Caba;Daniel Ignacio Murúa Burgos;;;;;
0;1978;Getafe Deportivo;Algeciras;4-2;Nemesio Alonso Álvarez;Roberto Rodolfo Romero Sebastianelli;Miguel Loza Gallego;Antonio Rivas Sánchez;Francisco Fernández Caba;Juan Herrero Cabello;Miguel Gallego Domínguez;Rafael Guillén Castañeda;Daniel Ignacio Murúa Burgos;Javier Ventura Faulon;Carlos Américo Brizzola Carassus;Bartolomé Plaza Muela;;;;;;
1;1978;Algeciras;CD Málaga;1-0;Nemesio Alonso Álvarez;Roberto Rodolfo Romero Sebastianelli;Miguel Loza Gallego;Manuel Gutiérrez Serrano;Antonio Rivas Sánchez;Juan Herrero Cabello;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Daniel Ignacio Murúa Burgos;Carlos Américo Brizzola Carassus;Bartolomé Plaza Muela;Javier Ventura Faulon;;;;;;
0;1978;Jaén;Algeciras;1-0;Nemesio Alonso Álvarez;Roberto Rodolfo Romero Sebastianelli;Manuel Gutiérrez Serrano;Antonio Rivas Sánchez;Juan Herrero Cabello;Juan López Hita;Miguel Gallego Domínguez;Rafael Guillén Castañeda;Daniel Ignacio Murúa Burgos;Bartolomé Plaza Muela;Carlos Américo Brizzola Carassus;;;;;;;
0;1978;Algeciras;Osasuna;2-2;Nemesio Alonso Álvarez;Roberto Rodolfo Romero Sebastianelli;Manuel Gutiérrez Serrano;Antonio Rivas Sánchez;Juan Herrero Cabello;Juan López Hita;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Daniel Ignacio Murúa Burgos;Bartolomé Plaza Muela;Javier Ventura Faulon;Salvador Asensio Ruiz;;;;;;
0;1978;Tarrasa;Algeciras;0-0;Gregorio de Pablos Lucas;Juan Herrero Cabello;Miguel Loza Gallego;Manuel Gutiérrez Serrano;Antonio Rivas Sánchez;Roberto Rodolfo Romero Sebastianelli;Jerónimo Rodríguez Villalba;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Daniel Ignacio Murúa Burgos;Bartolomé Plaza Muela;Antonio Vargas Quijada;Fernando Abelenda Rosado;;;;;
0;1978;Algeciras;Betis;0-0;Gregorio de Pablos Lucas;Miguel Loza Gallego;Manuel Gutiérrez Serrano;Antonio Rivas Sánchez;Rafael Guillén Castañeda;Jerónimo Rodríguez Villalba;Miguel Gallego Domínguez;Antonio Vargas Quijada;Carlos Américo Brizzola Carassus;Daniel Ignacio Murúa Burgos;Bartolomé Plaza Muela;;;;;;;
0;1978;Racing de Ferrol;Algeciras;0-0;Gregorio de Pablos Lucas;Miguel Loza Gallego;Antonio Rivas Sánchez;Manuel Gutiérrez Serrano;Juan Herrero Cabello;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;Carlos Américo Brizzola Carassus;Bartolomé Plaza Muela;Daniel Ignacio Murúa Burgos;Javier Ventura Faulon;Roberto Rodolfo Romero Sebastianelli;;;;;
0;1978;Algeciras;Castellón;1-1;Gregorio de Pablos Lucas;Miguel Loza Gallego;Manuel Gutiérrez Serrano;Antonio Rivas Sánchez;Juan Herrero Cabello;Rafael Guillén Castañeda;Jerónimo Rodríguez Villalba;Miguel Gallego Domínguez;Carlos Américo Brizzola Carassus;Daniel Ignacio Murúa Burgos;Bartolomé Plaza Muela;Roberto Rodolfo Romero Sebastianelli;Javier Ventura Faulon;;;;;
0;1978;AD Almería;Algeciras;2-1;Gregorio de Pablos Lucas;Miguel Loza Gallego;Antonio Rivas Sánchez;Manuel Gutiérrez Serrano;Juan Herrero Cabello;Rafael Guillén Castañeda;Jerónimo Rodríguez Villalba;Miguel Gallego Domínguez;Daniel Ignacio Murúa Burgos;Carlos Américo Brizzola Carassus;Bartolomé Plaza Muela;Roberto Rodolfo Romero Sebastianelli;Javier Ventura Faulon;;;;;
1;1978;Algeciras;Castilla;3-0;Gregorio de Pablos Lucas;Manuel Gutiérrez Serrano;Roberto Rodolfo Romero Sebastianelli;Juan Herrero Cabello;Juan López Hita;Rafael Guillén Castañeda;Jerónimo Rodríguez Villalba;Miguel Gallego Domínguez;Carlos Américo Brizzola Carassus;Bartolomé Plaza Muela;Javier Ventura Faulon;Antonio Vargas Quijada;Daniel Ignacio Murúa Burgos;;;;;
0;1978;Valladolid;Algeciras;2-0;Gregorio de Pablos Lucas;Miguel Loza Gallego;Roberto Rodolfo Romero Sebastianelli;Manuel Gutiérrez Serrano;Juan Herrero Cabello;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;Bartolomé Plaza Muela;Daniel Ignacio Murúa Burgos;Javier Ventura Faulon;Francisco Martínez Caba;;;;;;
1;1978;Algeciras;Granada;1-0;Gregorio de Pablos Lucas;Roberto Rodolfo Romero Sebastianelli;Miguel Loza Gallego;Santiago Mina Vallespín;Manuel Gutiérrez Serrano;Juan Herrero Cabello;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Bartolomé Plaza Muela;Carlos Américo Brizzola Carassus;Javier Ventura Faulon;Antonio Vargas Quijada;Daniel Ignacio Murúa Burgos;;;;;
0;1978;Baracaldo;Algeciras;1-0;Manuel Ildefonso Ximénez de Cisneros Rebollo;Miguel Loza Gallego;Roberto Rodolfo Romero Sebastianelli;Manuel Gutiérrez Serrano;Juan Herrero Cabello;Miguel Gallego Domínguez;Rafael Guillén Castañeda;Jerónimo Rodríguez Villalba;Bartolomé Plaza Muela;Carlos Américo Brizzola Carassus;Javier Ventura Faulon;Daniel Ignacio Murúa Burgos;Francisco Martínez Caba;;;;;
0;1978;Algeciras;Sabadell;0-2;Gregorio de Pablos Lucas;Miguel Loza Gallego;Manuel Gutiérrez Serrano;Juan Herrero Cabello;Rafael Guillén Castañeda;Jerónimo Rodríguez Villalba;Miguel Gallego Domínguez;Antonio Vargas Quijada;Carlos Américo Brizzola Carassus;Bartolomé Plaza Muela;Javier Ventura Faulon;Francisco Martínez Caba;;;;;;
0;1978;Alavés;Algeciras;2-0;Gregorio de Pablos Lucas;Miguel Loza Gallego;Manuel Gutiérrez Serrano;Juan Herrero Cabello;Fernando Abelenda Rosado;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;Antonio Vargas Quijada;Carlos Américo Brizzola Carassus;Bartolomé Plaza Muela;Daniel Ignacio Murúa Burgos;Javier Ventura Faulon;;;;;
1;1978;Algeciras;Deportivo de La Coruña;2-1;Gregorio de Pablos Lucas;Miguel Loza Gallego;Roberto Rodolfo Romero Sebastianelli;Manuel Gutiérrez Serrano;Juan Herrero Cabello;Rafael Guillén Castañeda;Jerónimo Rodríguez Villalba;Miguel Gallego Domínguez;Carlos Américo Brizzola Carassus;Francisco Martínez Caba;Bartolomé Plaza Muela;Javier Ventura Faulon;Daniel Ignacio Murúa Burgos;;;;;
0;1978;Elche;Algeciras;5-1;Gregorio de Pablos Lucas;Roberto Rodolfo Romero Sebastianelli;Miguel Loza Gallego;Manuel Gutiérrez Serrano;Santiago Mina Vallespín;Juan Herrero Cabello;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Francisco Martínez Caba;Carlos Américo Brizzola Carassus;Bartolomé Plaza Muela;Jerónimo Rodríguez Villalba;Javier Ventura Faulon;;;;;
0;1978;Algeciras;Murcia;0-1;Alejandro Valero Pellicer;Roberto Rodolfo Romero Sebastianelli;Miguel Loza Gallego;Juan Herrero Cabello;Rafael Guillén Castañeda;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;Antonio Vargas Quijada;Francisco Martínez Caba;Bartolomé Plaza Muela;Carlos Américo Brizzola Carassus;Daniel Ignacio Murúa Burgos;Javier Ventura Faulon;;;;;
0;1979;Palencia CF;Algeciras;1-1;Gregorio de Pablos Lucas;José Carlos Trasante Martínez;Pedro Valencia Carballo;Juan José Sánchez Herrera;Santiago Mina Vallespín;José Leonardo Calabuig Cuartero;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;Alberto Jurado Caba;Julio Cabello Ortega;Bartolomé Bartolí Adrover;Francisco Martínez Caba;Rafael Guillén Castañeda;;;;;
1;1979;Algeciras;Granada;2-1;Gregorio de Pablos Lucas;José Carlos Trasante Martínez;Pedro Valencia Carballo;Juan José Sánchez Herrera;Santiago Mina Vallespín;José Leonardo Calabuig Cuartero;Miguel Gallego Domínguez;Antonio Vargas Quijada;Francisco Martínez Caba;Julio Cabello Ortega;Bartolomé Bartolí Adrover;Raúl Osvaldo Castronovo Zanón;Rafael Guillén Castañeda;;;;;
1;1979;San Pedro;Algeciras;0-3;Gregorio de Pablos Lucas;Roberto Rodolfo Romero Sebastianelli;José Carlos Trasante Martínez;Manuel Gutiérrez Serrano;Juan José Sánchez Herrera;Pedro Valencia Carballo;Rafael Guillén Castañeda;José Antonio Asián Cardo;Jerónimo Rodríguez Villalba;Francisco Martínez Caba;Bartolomé Bartolí Adrover;José Leonardo Calabuig Cuartero;Raúl Osvaldo Castronovo Zanón;;;;;
0;1979;Celta de Vigo;Algeciras;1-0;Gregorio de Pablos Lucas;José Carlos Trasante Martínez;Pedro Valencia Carballo;Juan José Sánchez Herrera;Santiago Mina Vallespín;José Leonardo Calabuig Cuartero;Miguel Gallego Domínguez;Antonio Vargas Quijada;Alberto Jurado Caba;Raúl Osvaldo Castronovo Zanón;Francisco Martínez Caba;Bartolomé Bartolí Adrover;José Antonio Asián Cardo;;;;;
0;1979;Algeciras;Alavés;0-0;Gregorio de Pablos Lucas;Francisco Almenara Montoya;José Carlos Trasante Martínez;Pedro Valencia Carballo;Juan José Sánchez Herrera;Santiago Mina Vallespín;José Leonardo Calabuig Cuartero;Antonio Vargas Quijada;Jerónimo Rodríguez Villalba;Bartolomé Bartolí Adrover;Raúl Osvaldo Castronovo Zanón;Miguel Gallego Domínguez;José Antonio Asián Cardo;;;;;
0;1979;Castellón;Algeciras;2-0;Gregorio de Pablos Lucas;Francisco Almenara Montoya;José Carlos Trasante Martínez;Pedro Valencia Carballo;Juan José Sánchez Herrera;Santiago Mina Vallespín;José Leonardo Calabuig Cuartero;Jerónimo Rodríguez Villalba;Miguel Gallego Domínguez;Antonio Vargas Quijada;Francisco Martínez Caba;Raúl Osvaldo Castronovo Zanón;Bartolomé Bartolí Adrover;;;;;
1;1979;Algeciras;Murcia;2-0;Gregorio de Pablos Lucas;Francisco Almenara Montoya;José Carlos Trasante Martínez;Pedro Valencia Carballo;Juan José Sánchez Herrera;Santiago Mina Vallespín;José Leonardo Calabuig Cuartero;Antonio Vargas Quijada;Jerónimo Rodríguez Villalba;Francisco Martínez Caba;Raúl Osvaldo Castronovo Zanón;Miguel Gallego Domínguez;Bartolomé Bartolí Adrover;;;;;
1;1979;Levante;Algeciras;1-2;Gregorio de Pablos Lucas;José Carlos Trasante Martínez;Pedro Valencia Carballo;Juan José Sánchez Herrera;Santiago Mina Vallespín;José Leonardo Calabuig Cuartero;Antonio Vargas Quijada;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;Julio Cabello Ortega;Francisco Martínez Caba;Raúl Osvaldo Castronovo Zanón;Javier Ventura Faulon;;;;;
0;1979;Algeciras;Getafe Deportivo;1-1;Gregorio de Pablos Lucas;José Carlos Trasante Martínez;Pedro Valencia Carballo;Juan José Sánchez Herrera;Santiago Mina Vallespín;José Leonardo Calabuig Cuartero;Jerónimo Rodríguez Villalba;Antonio Vargas Quijada;Francisco Martínez Caba;Julio Cabello Ortega;Javier Ventura Faulon;José Antonio Asián Cardo;Miguel Gallego Domínguez;;;;;
0;1979;Sabadell;Algeciras;2-1;Gregorio de Pablos Lucas;José Carlos Trasante Martínez;Pedro Valencia Carballo;Juan José Sánchez Herrera;Santiago Mina Vallespín;José Leonardo Calabuig Cuartero;Miguel Gallego Domínguez;Antonio Vargas Quijada;Jerónimo Rodríguez Villalba;Julio Cabello Ortega;Francisco Martínez Caba;Javier Ventura Faulon;Raúl Osvaldo Castronovo Zanón;;;;;
1;1979;Algeciras;San Pedro;2-0;Manuel Jiménez Páez;Roberto Rodolfo Romero Sebastianelli;José Carlos Trasante Martínez;Manuel Gutiérrez Serrano;Juan Herrero Cabello;Miguel Gallego Domínguez;José Antonio Asián Cardo;Francisco Heredia Fernández;Bartolomé Bartolí Adrover;Raúl Osvaldo Castronovo Zanón;Javier Ventura Faulon;Antonio Cote Pérez;Francisco Almenara Montoya;;;;;
1;1979;Algeciras;Recreativo de Huelva;1-0;Gregorio de Pablos Lucas;José Carlos Trasante Martínez;Pedro Valencia Carballo;Juan José Sánchez Herrera;Santiago Mina Vallespín;José Leonardo Calabuig Cuartero;Antonio Vargas Quijada;Jerónimo Rodríguez Villalba;Francisco Martínez Caba;Julio Cabello Ortega;Javier Ventura Faulon;Raúl Osvaldo Castronovo Zanón;Miguel Gallego Domínguez;;;;;
0;1979;Gimnástico de Tarragona;Algeciras;1-0;Gregorio de Pablos Lucas;José Carlos Trasante Martínez;Pedro Valencia Carballo;Juan José Sánchez Herrera;Santiago Mina Vallespín;José Leonardo Calabuig Cuartero;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;Alberto Jurado Caba;Julio Cabello Ortega;Francisco Martínez Caba;Javier Ventura Faulon;Roberto Rodolfo Romero Sebastianelli;;;;;
0;1979;Algeciras;Deportivo de La Coruña;1-3;Gregorio de Pablos Lucas;Juan José Sánchez Herrera;José Carlos Trasante Martínez;Pedro Valencia Carballo;Santiago Mina Vallespín;Jerónimo Rodríguez Villalba;Miguel Gallego Domínguez;Francisco Martínez Caba;Julio Cabello Ortega;Javier Ventura Faulon;Alberto Jurado Caba;José Leonardo Calabuig Cuartero;Raúl Osvaldo Castronovo Zanón;;;;;
0;1979;Antequerano;Algeciras;2-1;Manuel Jiménez Páez;Roberto Rodolfo Romero Sebastianelli;José Carlos Trasante Martínez;Manuel Gutiérrez Serrano;Juan Herrero Cabello;Pedro Valencia Carballo;Rafael Guillén Castañeda;José Antonio Asián Cardo;Bartolomé Bartolí Adrover;Raúl Osvaldo Castronovo Zanón;Javier Ventura Faulon;José Leonardo Calabuig Cuartero;Francisco Martínez Caba;;;;;
0;1979;Castilla;Algeciras;4-1;Gregorio de Pablos Lucas;Manuel Gutiérrez Serrano;Pedro Valencia Carballo;José Carlos Trasante Martínez;Santiago Mina Vallespín;José Antonio Asián Cardo;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;Francisco Martínez Caba;Julio Cabello Ortega;Alberto Jurado Caba;José Leonardo Calabuig Cuartero;Raúl Osvaldo Castronovo Zanón;;;;;
1;1979;Algeciras;Osasuna;1-0;Gregorio de Pablos Lucas;Juan José Sánchez Herrera;José Carlos Trasante Martínez;Manuel Gutiérrez Serrano;Pedro Valencia Carballo;Francisco Heredia Fernández;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;Alberto Jurado Caba;Julio Cabello Ortega;Javier Ventura Faulon;Raúl Osvaldo Castronovo Zanón;Rafael Guillén Castañeda;;;;;
0;1979;Cádiz;Algeciras;1-0;Gregorio de Pablos Lucas;José Carlos Trasante Martínez;Pedro Valencia Carballo;Juan José Sánchez Herrera;Santiago Mina Vallespín;Francisco Heredia Fernández;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;Alberto Jurado Caba;Julio Cabello Ortega;Javier Ventura Faulon;Raúl Osvaldo Castronovo Zanón;Francisco Martínez Caba;;;;;
1;1979;Algeciras;Antequerano;2-0;Manuel Jiménez Páez;José Carlos Trasante Martínez;Pedro Valencia Carballo;Juan José Sánchez Herrera;Santiago Mina Vallespín;José Leonardo Calabuig Cuartero;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;Francisco Martínez Caba;Raúl Osvaldo Castronovo Zanón;Javier Ventura Faulon;Francisco Fernández Caba;Roberto Rodolfo Romero Sebastianelli;;;;;
0;1979;Algeciras;Elche;2-2;Gregorio de Pablos Lucas;Francisco Almenara Montoya;José Carlos Trasante Martínez;Pedro Valencia Carballo;Juan José Sánchez Herrera;Juan Herrero Cabello;José Leonardo Calabuig Cuartero;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;Francisco Martínez Caba;Julio Cabello Ortega;Raúl Osvaldo Castronovo Zanón;Javier Ventura Faulon;;;;;
0;1979;Oviedo;Algeciras;2-0;Gregorio de Pablos Lucas;Francisco Almenara Montoya;Juan José Sánchez Herrera;José Carlos Trasante Martínez;Pedro Valencia Carballo;Francisco Heredia Fernández;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;José Antonio Asián Cardo;Francisco Martínez Caba;Julio Cabello Ortega;Javier Ventura Faulon;Raúl Osvaldo Castronovo Zanón;;;;;
0;1979;Algeciras;Getafe Deportivo;1-1;Manuel Jiménez Páez;Juan José Sánchez Herrera;José Carlos Trasante Martínez;Pedro Valencia Carballo;Miguel Gallego Domínguez;Francisco Heredia Fernández;Jerónimo Rodríguez Villalba;José Antonio Asián Cardo;Raúl Osvaldo Castronovo Zanón;Javier Ventura Faulon;Francisco Martínez Caba;Roberto Rodolfo Romero Sebastianelli;Bartolomé Bartolí Adrover;;;;;
1;1979;Algeciras;Racing de Santander;2-0;Gregorio de Pablos Lucas;Francisco Almenara Montoya;Roberto Rodolfo Romero Sebastianelli;José Carlos Trasante Martínez;Juan José Sánchez Herrera;Pedro Valencia Carballo;Francisco Heredia Fernández;Miguel Gallego Domínguez;José Antonio Asián Cardo;Raúl Osvaldo Castronovo Zanón;Julio Cabello Ortega;Francisco Martínez Caba;Bartolomé Bartolí Adrover;;;;;
0;1979;Getafe Deportivo;Algeciras;3-0;Gregorio de Pablos Lucas;Francisco Almenara Montoya;Roberto Rodolfo Romero Sebastianelli;José Carlos Trasante Martínez;Juan José Sánchez Herrera;Pedro Valencia Carballo;Francisco Heredia Fernández;Miguel Gallego Domínguez;José Antonio Asián Cardo;Bartolomé Bartolí Adrover;Raúl Osvaldo Castronovo Zanón;Juan Herrero Cabello;José Leonardo Calabuig Cuartero;;;;;
0;1979;Valladolid;Algeciras;2-0;Manuel Jiménez Páez;Francisco Almenara Montoya;Roberto Rodolfo Romero Sebastianelli;Juan José Sánchez Herrera;José Carlos Trasante Martínez;Juan Herrero Cabello;José Leonardo Calabuig Cuartero;Francisco Heredia Fernández;Miguel Gallego Domínguez;José Antonio Asián Cardo;Julio Cabello Ortega;Bartolomé Bartolí Adrover;Raúl Osvaldo Castronovo Zanón;;;;;
0;1979;Algeciras;Palencia CF;1-1;Gregorio de Pablos Lucas;Francisco Almenara Montoya;Roberto Rodolfo Romero Sebastianelli;José Carlos Trasante Martínez;Juan José Sánchez Herrera;Pedro Valencia Carballo;Francisco Heredia Fernández;Miguel Gallego Domínguez;José Antonio Asián Cardo;Raúl Osvaldo Castronovo Zanón;Julio Cabello Ortega;Juan Herrero Cabello;Francisco Martínez Caba;;;;;
0;1979;Granada;Algeciras;0-0;Gregorio de Pablos Lucas;Francisco Almenara Montoya;Roberto Rodolfo Romero Sebastianelli;Manuel Gutiérrez Serrano;Pedro Valencia Carballo;José Leonardo Calabuig Cuartero;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;Francisco Heredia Fernández;Javier Ventura Faulon;Julio Cabello Ortega;Juan Herrero Cabello;Francisco Martínez Caba;;;;;
0;1979;Algeciras;Celta de Vigo;0-0;Gregorio de Pablos Lucas;Francisco Almenara Montoya;José Carlos Trasante Martínez;Manuel Gutiérrez Serrano;Pedro Valencia Carballo;José Leonardo Calabuig Cuartero;Miguel Gallego Domínguez;Jerónimo Rodríguez Villalba;Francisco Heredia Fernández;Javier Ventura Faulon;Julio Cabello Ortega;Roberto Rodolfo Romero Sebastianelli;Raúl Osvaldo Castronovo Zanón;;;;;
0;1979;Alavés;Algeciras;1-0;Gregorio de Pablos Lucas;José Carlos Trasante Martínez;Roberto Rodolfo Romero Sebastianelli;Juan Herrero Cabello;Pedro Valencia Carballo;Francisco Heredia Fernández;Andrés Gómez Vallecillo;Miguel Gallego Domínguez;José Antonio Asián Cardo;Alberto Jurado Caba;Javier Ventura Faulon;José Leonardo Calabuig Cuartero;Francisco Martínez Caba;;;;;
0;1979;Algeciras;Castellón;0-1;Gregorio de Pablos Lucas;Francisco Almenara Montoya;José Carlos Trasante Martínez;Roberto Rodolfo Romero Sebastianelli;Pedro Valencia Carballo;Juan José Sánchez Herrera;Juan Herrero Cabello;Andrés Gómez Vallecillo;Miguel Gallego Domínguez;Javier Ventura Faulon;Francisco Martínez Caba;Bartolomé Bartolí Adrover;Raúl Osvaldo Castronovo Zanón;;;;;
0;1979;Murcia;Algeciras;1-0;Gregorio de Pablos Lucas;Manuel Gutiérrez Serrano;Pedro Valencia Carballo;Juan José Sánchez Herrera;Roberto Rodolfo Romero Sebastianelli;Juan Herrero Cabello;Francisco Heredia Fernández;Miguel Gallego Domínguez;Andrés Gómez Vallecillo;Javier Ventura Faulon;Francisco Martínez Caba;Jerónimo Rodríguez Villalba;Rafael Guillén Castañeda;;;;;
