WinOrLost,year,team1,team2,score,players,,,,,,,,,,,,,,,,,,,,,,
1,2002,Leganés,Córdoba,0-3,Xabier Jáuregi Blanco,Daniel López Ramos,Ramón González Expósito,Iñaki Berruet Mitxelena,Gorka García Zubikarai,Dennis Georgian Șerban,Francisco Lama Díaz,Ariel Alfredo Montenegro Casella,Adil Ramzi,Francisco Manuel Ruano Bausán,Moisés García León,Andrés Pato Bernal,Alfonso Sánchez Moraga,Javier Gracia Carlos,,,,,,,,,
0,2002,Córdoba,Albacete,0-2,Xabier Jáuregi Blanco,Daniel López Ramos,Iñaki Berruet Mitxelena,Ramón González Expósito,Gorka García Zubikarai,Dennis Georgian Șerban,Ariel Alfredo Montenegro Casella,Francisco Lama Díaz,Adil Ramzi,Francisco Manuel Ruano Bausán,Moisés García León,Andrés Pato Bernal,José Eloy Jiménez Moreno,Javier Gracia Carlos,,,,,,,,,
0,2002,Polideportivo Ejido,Córdoba,2-1,Xabier Jáuregi Blanco,Andrés Pato Bernal,Daniel López Ramos,Ramón González Expósito,Iñaki Berruet Mitxelena,Gorka García Zubikarai,Javier Gracia Carlos,Ariel Alfredo Montenegro Casella,Francisco Manuel Ruano Bausán,Francisco Lama Díaz,Moisés García León,Adil Ramzi,José Eloy Jiménez Moreno,Dennis Georgian Șerban,,,,,,,,,
0,2002,Córdoba,Salamanca,0-2,Xabier Jáuregi Blanco,Daniel López Ramos,Iñaki Berruet Mitxelena,Miguel Ángel Soria López,Gorka García Zubikarai,Ariel Alfredo Montenegro Casella,Francisco Lama Díaz,Adil Ramzi,Francisco Manuel Ruano Bausán,Moisés García León,José Eloy Jiménez Moreno,Javier Gracia Carlos,Alfonso Sánchez Moraga,Dennis Georgian Șerban,,,,,,,,,
1,2002,Las Palmas,Córdoba,0-1,Xabier Jáuregi Blanco,Daniel López Ramos,Miguel Ángel Soria López,Iñaki Berruet Mitxelena,Ramón González Expósito,Gorka García Zubikarai,Ariel Alfredo Montenegro Casella,Javier Gracia Carlos,Adil Ramzi,Moisés García León,José Eloy Jiménez Moreno,Francisco Manuel Ruano Bausán,Andrés Pato Bernal,José Vicente Soto Navarro,Sebastián Moyano de la Cruz,Whelliton Augusto Silva,Daniel Platero Galiano,Alfonso Sánchez Moraga,,,,,
1,2002,Levante,Córdoba,1-2,Xabier Jáuregi Blanco,Miguel Ángel Soria López,Iñaki Berruet Mitxelena,Ramón González Expósito,Gorka García Zubikarai,Alfonso Sánchez Moraga,Javier Gracia Carlos,Ariel Alfredo Montenegro Casella,Adil Ramzi,José Eloy Jiménez Moreno,Moisés García León,Francisco Lama Díaz,Andrés Pato Bernal,Francisco Manuel Ruano Bausán,,,,,,,,,
0,2002,Córdoba,Murcia,0-2,Xabier Jáuregi Blanco,Miguel Ángel Soria López,Iñaki Berruet Mitxelena,Ramón González Expósito,Gorka García Zubikarai,Alfonso Sánchez Moraga,Javier Gracia Carlos,Ariel Alfredo Montenegro Casella,Adil Ramzi,Moisés García León,José Eloy Jiménez Moreno,Whelliton Augusto Silva,Dennis Georgian Șerban,Francisco Lama Díaz,,,,,,,,,
0,2002,Tenerife,Córdoba,2-0,Xabier Jáuregi Blanco,Daniel López Ramos,Ramón González Expósito,Miguel Ángel Soria López,Gorka García Zubikarai,Ariel Alfredo Montenegro Casella,Francisco Lama Díaz,Javier Gracia Carlos,Adil Ramzi,Francisco Manuel Ruano Bausán,José Eloy Jiménez Moreno,Andrés Pato Bernal,Alfonso Sánchez Moraga,Whelliton Augusto Silva,,,,,,,,,
0,2002,Córdoba,Racing de Ferrol,1-2,Xabier Jáuregi Blanco,Daniel López Ramos,Miguel Ángel Soria López,Juan Bautista González Maestre,Ramón González Expósito,Gorka García Zubikarai,Dennis Georgian Șerban,Ariel Alfredo Montenegro Casella,Francisco Lama Díaz,Javier Gracia Carlos,Moisés García León,Adil Ramzi,José Eloy Jiménez Moreno,Whelliton Augusto Silva,,,,,,,,,
1,2002,Compostela,Córdoba,1-2,Xabier Jáuregi Blanco,Iñaki Berruet Mitxelena,Miguel Ángel Soria López,Ramón González Expósito,Gorka García Zubikarai,Ariel Alfredo Montenegro Casella,Alfonso Sánchez Moraga,Javier Gracia Carlos,Francisco Lama Díaz,Moisés García León,José Eloy Jiménez Moreno,Adil Ramzi,Daniel Platero Galiano,Manuel López Gómez,,,,,,,,,
1,2002,Córdoba,Oviedo,1-0,Xabier Jáuregi Blanco,Javier Garrido Ramírez,Daniel López Ramos,Iñaki Berruet Mitxelena,Ramón González Expósito,Dennis Georgian Șerban,Daniel Platero Galiano,Francisco Lama Díaz,Javier Gracia Carlos,Adil Ramzi,Moisés García León,Ariel Alfredo Montenegro Casella,Alfonso Sánchez Moraga,Francisco Manuel Ruano Bausán,,,,,,,,,
0,2002,Getafe,Córdoba,1-1,Xabier Jáuregi Blanco,Javier Garrido Ramírez,Daniel López Ramos,Iñaki Berruet Mitxelena,Ramón González Expósito,Dennis Georgian Șerban,Ariel Alfredo Montenegro Casella,Francisco Lama Díaz,Javier Gracia Carlos,José Vicente Soto Navarro,Moisés García León,Whelliton Augusto Silva,Daniel Platero Galiano,Alfonso Sánchez Moraga,,,,,,,,,
0,2003,Numancia,Córdoba,1-0,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Daniel López Ramos,Pablo Sierra Madrazo,Francisco Lama Díaz,Antonio Estévez García,Javier Gracia Carlos,Andrés Nicolás Olivera,Silvio Augusto González,Ángel Luis Pérez Pérez,José Andrés Fleurquin Rubio,Ariel Alfredo Montenegro Casella,Vicente Javier Valero Verchili,Pablo Villanueva Fernández,Ramón González Expósito,Alfonso Sánchez Moraga,,,,,
0,2003,Córdoba,Ciudad de Murcia,1-1,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Iñaki Berruet Mitxelena,Juan Miguel Gelabert Margüello,Daniel López Ramos,Ariel Alfredo Montenegro Casella,Javier Gracia Carlos,Francisco Lama Díaz,Pablo Sierra Madrazo,Andrés Nicolás Olivera,Silvio Augusto González,José Andrés Fleurquin Rubio,Pablo Villanueva Fernández,Alfonso Sánchez Moraga,Vicente Javier Valero Verchili,Ángel Luis Pérez Pérez,Ramón González Expósito,Christer George,,,,,
0,2003,Eibar,Córdoba,0-0,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Ramón González Expósito,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Daniel López Ramos,Christer George,Alfonso Sánchez Moraga,Pablo Sierra Madrazo,Javier Gracia Carlos,Silvio Augusto González,Pablo Villanueva Fernández,Andrés Nicolás Olivera,Vicente Javier Valero Verchili,Ángel Luis Pérez Pérez,Miguel Ángel Soria López,José Andrés Fleurquin Rubio,Ariel Alfredo Montenegro Casella,,,,,
0,2003,Córdoba,Tenerife,1-1,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Iñaki Berruet Mitxelena,Juan Miguel Gelabert Margüello,Daniel López Ramos,Christer George,Javier Gracia Carlos,José Andrés Fleurquin Rubio,Pablo Sierra Madrazo,Andrés Nicolás Olivera,Silvio Augusto González,Ramón González Expósito,Pablo Villanueva Fernández,Alfonso Sánchez Moraga,Vicente Javier Valero Verchili,Miguel Ángel Soria López,Francisco Lama Díaz,Ariel Alfredo Montenegro Casella,,,,,
0,2003,Sporting de Gijón,Córdoba,1-1,Xabier Jáuregi Blanco,Ángel Luis Pérez Pérez,Ramón González Expósito,Iñaki Berruet Mitxelena,Juan Miguel Gelabert Margüello,Daniel López Ramos,Christer George,José Andrés Fleurquin Rubio,Pablo Sierra Madrazo,Andrés Nicolás Olivera,Silvio Augusto González,Miguel Ángel Soria López,Francisco Lama Díaz,Ariel Alfredo Montenegro Casella,Vicente Javier Valero Verchili,Javier Gracia Carlos,Pablo Villanueva Fernández,Alfonso Sánchez Moraga,,,,,
0,2003,Córdoba,Almería,0-1,Xabier Jáuregi Blanco,Iñaki Berruet Mitxelena,Miguel Ángel Soria López,Ramón González Expósito,Daniel López Ramos,Alfonso Sánchez Moraga,José Andrés Fleurquin Rubio,Ariel Alfredo Montenegro Casella,Pablo Sierra Madrazo,Silvio Augusto González,Andrés Nicolás Olivera,Javier Gracia Carlos,Pablo Villanueva Fernández,Christer George,Vicente Javier Valero Verchili,Ángel Luis Pérez Pérez,Francisco Lama Díaz,Daniel Platero Galiano,,,,,
1,2003,Las Palmas,Córdoba,1-2,Xabier Jáuregi Blanco,Ángel Luis Pérez Pérez,Iñaki Berruet Mitxelena,Juan Miguel Gelabert Margüello,Ramón González Expósito,Daniel López Ramos,Francisco Lama Díaz,Javier Gracia Carlos,José Andrés Fleurquin Rubio,Pablo Villanueva Fernández,Silvio Augusto González,Miguel Ángel Soria López,Daniel Platero Galiano,Andrés Nicolás Olivera,Vicente Javier Valero Verchili,Ariel Alfredo Montenegro Casella,,,,,,,
0,2003,Málaga B,Córdoba,2-2,Xabier Jáuregi Blanco,Ángel Luis Pérez Pérez,Juan Miguel Gelabert Margüello,Miguel Ángel Soria López,Ramón González Expósito,Pablo Sierra Madrazo,José Andrés Fleurquin Rubio,Francisco Lama Díaz,Daniel Platero Galiano,Silvio Augusto González,Pablo Villanueva Fernández,Alfonso Sánchez Moraga,Andrés Nicolás Olivera,Javier Gracia Carlos,Vicente Javier Valero Verchili,Ariel Alfredo Montenegro Casella,Jesús Javier Arribas García,Rafael Ocaña Luque,,,,,
0,2003,Córdoba,Getafe,0-0,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Ángel Luis Pérez Pérez,Juan Miguel Gelabert Margüello,Ramón González Expósito,Pablo Sierra Madrazo,José Andrés Fleurquin Rubio,Francisco Lama Díaz,Silvio Augusto González,Andrés Nicolás Olivera,Pablo Villanueva Fernández,Daniel Platero Galiano,Ariel Alfredo Montenegro Casella,Javier Gracia Carlos,Vicente Javier Valero Verchili,Christer George,Alfonso Sánchez Moraga,Rafael Ocaña Luque,,,,,
0,2003,Alavés,Córdoba,1-0,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Ramón González Expósito,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Miguel Ángel Soria López,Ariel Alfredo Montenegro Casella,Pablo Sierra Madrazo,Daniel Platero Galiano,Francisco Lama Díaz,Silvio Augusto González,José Andrés Fleurquin Rubio,Alfonso Sánchez Moraga,Vicente Javier Valero Verchili,Javier Gracia Carlos,Pablo Villanueva Fernández,Andrés Nicolás Olivera,Christer George,,,,,
1,2003,Córdoba,Algeciras,2-0,Xabier Jáuregi Blanco,Ángel Luis Pérez Pérez,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Ramón González Expósito,Christer George,Ariel Alfredo Montenegro Casella,José Andrés Fleurquin Rubio,Pablo Sierra Madrazo,Silvio Augusto González,Andrés Nicolás Olivera,Francisco Lama Díaz,Alfonso Sánchez Moraga,Pablo Villanueva Fernández,Vicente Javier Valero Verchili,Miguel Ángel Soria López,Javier Gracia Carlos,Daniel Platero Galiano,,,,,
1,2003,Recreativo de Huelva,Córdoba,0-2,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Ramón González Expósito,Christer George,José Andrés Fleurquin Rubio,Ariel Alfredo Montenegro Casella,Pablo Sierra Madrazo,Andrés Nicolás Olivera,Silvio Augusto González,Pablo Villanueva Fernández,Francisco Lama Díaz,Alfonso Sánchez Moraga,Vicente Javier Valero Verchili,Ángel Luis Pérez Pérez,Miguel Ángel Soria López,Daniel López Ramos,,,,,
1,2003,Córdoba,Cádiz,1-0,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Ramón González Expósito,Alfonso Sánchez Moraga,José Andrés Fleurquin Rubio,Francisco Lama Díaz,Pablo Sierra Madrazo,Silvio Augusto González,Andrés Nicolás Olivera,Ariel Alfredo Montenegro Casella,Christer George,Pablo Villanueva Fernández,Vicente Javier Valero Verchili,Miguel Ángel Soria López,Javier Gracia Carlos,Daniel López Ramos,,,,,
1,2003,Córdoba,Salamanca,1-0,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Ramón González Expósito,Christer George,José Andrés Fleurquin Rubio,Ariel Alfredo Montenegro Casella,Pablo Sierra Madrazo,Andrés Nicolás Olivera,Silvio Augusto González,Javier Gracia Carlos,Francisco Lama Díaz,Pablo Villanueva Fernández,Vicente Javier Valero Verchili,Miguel Ángel Soria López,Daniel López Ramos,Alfonso Sánchez Moraga,,,,,
0,2003,Las Palmas,Córdoba,3-1,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Ramón González Expósito,Iñaki Berruet Mitxelena,Juan Miguel Gelabert Margüello,Pablo Sierra Madrazo,Ariel Alfredo Montenegro Casella,José Andrés Fleurquin Rubio,Christer George,Andrés Nicolás Olivera,Silvio Augusto González,Alfonso Sánchez Moraga,Francisco Lama Díaz,Pablo Villanueva Fernández,Vicente Javier Valero Verchili,Miguel Ángel Soria López,Javier Gracia Carlos,Daniel López Ramos,,,,,
0,2003,Córdoba,Levante,1-1,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Juan Miguel Gelabert Margüello,Ramón González Expósito,Iñaki Berruet Mitxelena,Christer George,Pablo Sierra Madrazo,Javier Gracia Carlos,Francisco Lama Díaz,Silvio Augusto González,Andrés Nicolás Olivera,Miguel Ángel Soria López,José Andrés Fleurquin Rubio,Antonio Estévez García,Vicente Javier Valero Verchili,Ángel Luis Pérez Pérez,Pablo Villanueva Fernández,Daniel Platero Galiano,,,,,
0,2003,Xerez,Córdoba,0-0,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Miguel Ángel Soria López,Christer George,Pablo Sierra Madrazo,José Andrés Fleurquin Rubio,Francisco Lama Díaz,Silvio Augusto González,Andrés Nicolás Olivera,Javier Gracia Carlos,Daniel López Ramos,Pablo Villanueva Fernández,Vicente Javier Valero Verchili,Ángel Luis Pérez Pérez,Antonio Estévez García,Daniel Platero Galiano,,,,,
0,2003,Córdoba,Betis,1-3,Vicente Javier Valero Verchili,Ángel Luis Pérez Pérez,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Daniel López Ramos,Christer George,Javier Gracia Carlos,Francisco Lama Díaz,Pablo Sierra Madrazo,Silvio Augusto González,Andrés Nicolás Olivera,Antonio Estévez García,Daniel Platero Galiano,Pablo Villanueva Fernández,Xabier Jáuregi Blanco,Miguel Ángel Soria López,,,,,,,
1,2003,Córdoba,Polideportivo Ejido,1-0,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Miguel Ángel Soria López,Ramón González Expósito,Daniel López Ramos,Christer George,Daniel Platero Galiano,Javier Gracia Carlos,Pablo Sierra Madrazo,Silvio Augusto González,Andrés Nicolás Olivera,Rafael Ocaña Luque,Pablo Villanueva Fernández,Antonio Estévez García,Vicente Javier Valero Verchili,Ángel Luis Pérez Pérez,Luis Bocero García,Jesús Javier Arribas García,,,,,
0,2003,Terrassa,Córdoba,1-0,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Juan Miguel Gelabert Margüello,Ramón González Expósito,Iñaki Berruet Mitxelena,Christer George,Pablo Sierra Madrazo,Francisco Lama Díaz,Javier Gracia Carlos,Silvio Augusto González,Pablo Villanueva Fernández,Ariel Alfredo Montenegro Casella,José Andrés Fleurquin Rubio,Andrés Nicolás Olivera,Vicente Javier Valero Verchili,Miguel Ángel Soria López,Daniel López Ramos,Daniel Platero Galiano,,,,,
0,2003,Córdoba,Rayo Vallecano,2-3,Xabier Jáuregi Blanco,Ángel Luis Pérez Pérez,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Ramón González Expósito,Christer George,Javier Gracia Carlos,Francisco Lama Díaz,Pablo Sierra Madrazo,Andrés Nicolás Olivera,Silvio Augusto González,Ariel Alfredo Montenegro Casella,Pablo Villanueva Fernández,José Andrés Fleurquin Rubio,Vicente Javier Valero Verchili,Miguel Ángel Soria López,Antonio Estévez García,Daniel López Ramos,,,,,
0,2003,Elche,Córdoba,1-1,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Iñaki Berruet Mitxelena,Ramón González Expósito,Daniel López Ramos,Christer George,José Andrés Fleurquin Rubio,Ariel Alfredo Montenegro Casella,Pablo Sierra Madrazo,Andrés Nicolás Olivera,Silvio Augusto González,Francisco Lama Díaz,Javier Gracia Carlos,Pablo Villanueva Fernández,Vicente Javier Valero Verchili,Ángel Luis Pérez Pérez,Miguel Ángel Soria López,Daniel Platero Galiano,,,,,
0,2003,Córdoba,Leganés,1-3,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Iñaki Berruet Mitxelena,Ramón González Expósito,Daniel López Ramos,Pablo Sierra Madrazo,Ariel Alfredo Montenegro Casella,José Andrés Fleurquin Rubio,Christer George,Silvio Augusto González,Andrés Nicolás Olivera,Francisco Lama Díaz,Daniel Platero Galiano,Javier Gracia Carlos,Vicente Javier Valero Verchili,Ángel Luis Pérez Pérez,Miguel Ángel Soria López,Rafael Ocaña Luque,,,,,
0,2003,Córdoba,Numancia,0-0,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Iñaki Berruet Mitxelena,Juan Miguel Gelabert Margüello,Daniel López Ramos,Ariel Alfredo Montenegro Casella,Francisco Lama Díaz,Javier Gracia Carlos,Silvio Augusto González,Pablo Villanueva Fernández,Dante Rafael López Fariña,Christer George,Daniel Rodríguez Pérez,Vicente Javier Valero Verchili,Ángel Luis Pérez Pérez,Miguel Ángel Soria López,José Andrés Fleurquin Rubio,Daniel Platero Galiano,,,,,
1,2003,Ciudad de Murcia,Córdoba,1-2,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Daniel López Ramos,Christer George,Ariel Alfredo Montenegro Casella,Francisco Lama Díaz,Silvio Augusto González,Andrés Nicolás Olivera,Pablo Villanueva Fernández,Pablo Sierra Madrazo,José Andrés Fleurquin Rubio,Daniel Rodríguez Pérez,Vicente Javier Valero Verchili,Javier Gracia Carlos,Dante Rafael López Fariña,Ramón González Expósito,,,,,
1,2003,Córdoba,Eibar,1-0,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Daniel López Ramos,Daniel Rodríguez Pérez,Ariel Alfredo Montenegro Casella,Francisco Lama Díaz,Andrés Nicolás Olivera,Silvio Augusto González,Pablo Villanueva Fernández,Christer George,Dante Rafael López Fariña,José Andrés Fleurquin Rubio,Vicente Javier Valero Verchili,Miguel Ángel Soria López,Javier Gracia Carlos,Ramón González Expósito,,,,,
0,2003,Tenerife,Córdoba,1-0,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Daniel López Ramos,Daniel Rodríguez Pérez,Ariel Alfredo Montenegro Casella,Francisco Lama Díaz,Andrés Nicolás Olivera,Silvio Augusto González,Pablo Villanueva Fernández,Christer George,Javier Gracia Carlos,Dante Rafael López Fariña,Vicente Javier Valero Verchili,Ángel Luis Pérez Pérez,Miguel Ángel Soria López,Ramón González Expósito,,,,,
1,2003,Córdoba,Sporting de Gijón,4-1,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Ramón González Expósito,Daniel Rodríguez Pérez,Francisco Lama Díaz,Ariel Alfredo Montenegro Casella,Andrés Nicolás Olivera,Silvio Augusto González,Pablo Villanueva Fernández,José Andrés Fleurquin Rubio,Javier Gracia Carlos,Pablo Sierra Madrazo,Vicente Javier Valero Verchili,Miguel Ángel Soria López,Dante Rafael López Fariña,Christer George,,,,,
0,2003,Almería,Córdoba,1-1,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Ramón González Expósito,Pablo Sierra Madrazo,Ariel Alfredo Montenegro Casella,Francisco Lama Díaz,Silvio Augusto González,Andrés Nicolás Olivera,Pablo Villanueva Fernández,José Andrés Fleurquin Rubio,Christer George,Daniel Rodríguez Pérez,Vicente Javier Valero Verchili,Javier Gracia Carlos,Dante Rafael López Fariña,Daniel López Ramos,,,,,
0,2003,Córdoba,Málaga B,0-1,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Juan Miguel Gelabert Margüello,Ramón González Expósito,Daniel López Ramos,Daniel Rodríguez Pérez,José Andrés Fleurquin Rubio,Ariel Alfredo Montenegro Casella,Pablo Sierra Madrazo,Silvio Augusto González,Andrés Nicolás Olivera,Dante Rafael López Fariña,Francisco Lama Díaz,Pablo Villanueva Fernández,Vicente Javier Valero Verchili,Miguel Ángel Soria López,Javier Gracia Carlos,Christer George,,,,,
0,2003,Getafe,Córdoba,1-0,Xabier Jáuregi Blanco,Iñigo Larrainzar Santamaría,Juan Miguel Gelabert Margüello,Iñaki Berruet Mitxelena,Ramón González Expósito,José Andrés Fleurquin Rubio,Ariel Alfredo Montenegro Casella,Christer George,Silvio Augusto González,Andrés Nicolás Olivera,Pablo Villanueva Fernández,Pablo Sierra Madrazo,Javier Gracia Carlos,Dante Rafael López Fariña,Vicente Javier Valero Verchili,Ángel Luis Pérez Pérez,Daniel Rodríguez Pérez,Daniel López Ramos,,,,,
