WinOrLost,year,team1,team2,score,players,,,,,,,,,,,,,,,,,,,,,,
0,1972,Racing de Santander,Cultural Leonesa,2-1,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,Eduardo Santibáñez Díez,José María Hernández Crego,Juan Sagasta Eguidazu,Constantino Rodríguez Roldán,Julio Piñán Nistal,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Anastasio Esteban Gómez,Benjamín Mortera Argüelles,Francisco Villafañe Martínez,Hipólito Esteban Gusano,,,,,,,,,,
1,1972,Cultural Leonesa,Córdoba,3-0,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,Herminio González Otero,José María Hernández Crego,Julio Piñán Nistal,Constantino Rodríguez Roldán,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Hipólito Esteban Gusano,Francisco Villafañe Martínez,Benjamín Mortera Argüelles,Anastasio Esteban Gómez,Avelino Vega Blanco,,,,,,,,,,
1,1972,Cultural Leonesa,SD Ibiza,5-2,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,Herminio González Otero,José María Hernández Crego,Julio Piñán Nistal,Constantino Rodríguez Roldán,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Hipólito Esteban Gusano,Francisco Villafañe Martínez,Benjamín Mortera Argüelles,Anastasio Esteban Gómez,Avelino Vega Blanco,,,,,,,,,,
0,1972,Cádiz,Cultural Leonesa,1-0,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,Herminio González Otero,José María Hernández Crego,Constantino Rodríguez Roldán,Julio Piñán Nistal,Gerardo Rodríguez Morán,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Hipólito Esteban Gusano,Benjamín Mortera Argüelles,Anastasio Esteban Gómez,Francisco Villafañe Martínez,,,,,,,,,,
1,1972,Cultural Leonesa,Mestalla,2-1,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,Herminio González Otero,José María Hernández Crego,Julio Piñán Nistal,Constantino Rodríguez Roldán,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Anastasio Esteban Gómez,Hipólito Esteban Gusano,Benjamín Mortera Argüelles,Avelino Vega Blanco,,,,,,,,,,,
1,1972,Cultural Leonesa,Hércules,2-0,Miguel Zarobe Carracedo,Carlos Luis Iglesias Álvarez,Herminio González Otero,José María Hernández Crego,Constantino Rodríguez Roldán,Julio Piñán Nistal,Gerardo Rodríguez Morán,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Hipólito Esteban Gusano,Benjamín Mortera Argüelles,Francisco Villafañe Martínez,,,,,,,,,,,
0,1972,Valladolid,Cultural Leonesa,1-0,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,Herminio González Otero,José María Hernández Crego,Constantino Rodríguez Roldán,Gerardo Rodríguez Morán,Julio Piñán Nistal,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Hipólito Esteban Gusano,Benjamín Mortera Argüelles,Anastasio Esteban Gómez,Francisco Villafañe Martínez,,,,,,,,,,
0,1972,Cultural Leonesa,Elche,0-0,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,José María Hernández Crego,Julio Piñán Nistal,Gerardo Rodríguez Morán,Constantino Rodríguez Roldán,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Hipólito Esteban Gusano,Francisco Villafañe Martínez,Benjamín Mortera Argüelles,Anastasio Esteban Gómez,,,,,,,,,,,
0,1972,Hércules,Cultural Leonesa,3-0,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,José María Hernández Crego,Gerardo Rodríguez Morán,Julio Piñán Nistal,Constantino Rodríguez Roldán,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Hipólito Esteban Gusano,Francisco Villafañe Martínez,Benjamín Mortera Argüelles,Avelino Vega Blanco,Anastasio Esteban Gómez,,,,,,,,,,
0,1972,San Andrés,Cultural Leonesa,1-0,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,Herminio González Otero,José María Hernández Crego,Constantino Rodríguez Roldán,Julio Piñán Nistal,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Anastasio Esteban Gómez,Francisco Villafañe Martínez,Benjamín Mortera Argüelles,Avelino Vega Blanco,,,,,,,,,,,
0,1972,Cultural Leonesa,Baracaldo,1-1,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,Herminio González Otero,José María Hernández Crego,Alberto Cobos Guinea,Julio Piñán Nistal,Constantino Rodríguez Roldán,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Francisco Villafañe Martínez,Manuel Ovalle Vidal,Anastasio Esteban Gómez,,,,,,,,,,,
0,1972,Mallorca,Cultural Leonesa,2-0,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,José Antonio Casas González,Gerardo Rodríguez Morán,Constantino Rodríguez Roldán,Julio Piñán Nistal,Benjamín Mortera Argüelles,Anastasio Esteban Gómez,Miguel Ángel Martínez Fernández,Francisco Villafañe Martínez,Manuel Ovalle Vidal,José Luis Zuazaga Arrese,,,,,,,,,,,
0,1972,Sevilla,Cultural Leonesa,2-0,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,José María Hernández Crego,Juan Sagasta Eguidazu,Gerardo Rodríguez Morán,Julio Piñán Nistal,Constantino Rodríguez Roldán,Anastasio Esteban Gómez,Hipólito Esteban Gusano,Francisco Villafañe Martínez,Benjamín Mortera Argüelles,José Luis Zuazaga Arrese,Herminio González Otero,,,,,,,,,,
1,1972,Cultural Leonesa,Rayo Vallecano,3-1,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,Herminio González Otero,José María González Rodríguez,José María Hernández Crego,Julio Piñán Nistal,Benjamín Mortera Argüelles,Anastasio Esteban Gómez,Hipólito Esteban Gusano,Francisco Villafañe Martínez,Manuel Ovalle Vidal,José Luis Zuazaga Arrese,Avelino Vega Blanco,,,,,,,,,,
0,1972,Pontevedra,Cultural Leonesa,0-0,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,Eduardo Santibáñez Díez,Herminio González Otero,José María Hernández Crego,Constantino Rodríguez Roldán,Julio Piñán Nistal,Anastasio Esteban Gómez,Miguel Ángel Martínez Fernández,Francisco Villafañe Martínez,José Luis Zuazaga Arrese,Avelino Vega Blanco,,,,,,,,,,,
1,1972,Cultural Leonesa,Gimnástico de Tarragona,2-0,Manuel Rodríguez Iglesias,Eduardo Santibáñez Díez,Herminio González Otero,Carlos Luis Iglesias Álvarez,Julio Piñán Nistal,Constantino Rodríguez Roldán,José Luis Zuazaga Arrese,Anastasio Esteban Gómez,Miguel Ángel Martínez Fernández,Francisco Villafañe Martínez,Benjamín Mortera Argüelles,Rafael Alcaide Crespín,Avelino Vega Blanco,,,,,,,,,,
0,1972,Osasuna,Cultural Leonesa,1-0,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,Eduardo Santibáñez Díez,Herminio González Otero,José María Hernández Crego,Julio Piñán Nistal,Constantino Rodríguez Roldán,Anastasio Esteban Gómez,Miguel Ángel Martínez Fernández,Francisco Villafañe Martínez,José Luis Zuazaga Arrese,Avelino Vega Blanco,Benjamín Mortera Argüelles,,,,,,,,,,
0,1972,Tenerife,Cultural Leonesa,4-1,Bernardo Aguirregomezcorta Arrizabalaga,Carlos Luis Iglesias Álvarez,Eduardo Santibáñez Díez,Herminio González Otero,José María Hernández Crego,Avelino Vega Blanco,Julio Piñán Nistal,Constantino Rodríguez Roldán,Rafael Alcaide Crespín,Miguel Ángel Martínez Fernández,Hipólito Esteban Gusano,Francisco Villafañe Martínez,José María González Rodríguez,,,,,,,,,,
0,1972,Cultural Leonesa,Hércules,1-4,Bernardo Aguirregomezcorta Arrizabalaga,Eduardo Santibáñez Díez,Herminio González Otero,José María González Rodríguez,Carlos Luis Iglesias Álvarez,Alberto Cobos Guinea,Julio Piñán Nistal,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Francisco Villafañe Martínez,Benjamín Mortera Argüelles,Constantino Rodríguez Roldán,Avelino Vega Blanco,,,,,,,,,,
1,1972,Murcia,Cultural Leonesa,0-1,Manuel Rodríguez Iglesias,Manuel López Prieto,José Antonio Casas González,Carlos Luis Iglesias Álvarez,José María Hernández Crego,Gerardo Rodríguez Morán,Julio Piñán Nistal,Constantino Rodríguez Roldán,José Luis Zuazaga Arrese,Francisco Villafañe Martínez,Benjamín Mortera Argüelles,Herminio González Otero,Juan Sagasta Eguidazu,,,,,,,,,,
0,1972,Cultural Leonesa,Sabadell,0-0,Manuel Rodríguez Iglesias,Manuel López Prieto,Carlos Luis Iglesias Álvarez,José María Hernández Crego,Alberto Cobos Guinea,Gerardo Rodríguez Morán,Julio Piñán Nistal,Constantino Rodríguez Roldán,José Luis Zuazaga Arrese,Francisco Villafañe Martínez,Benjamín Mortera Argüelles,Juan Sagasta Eguidazu,Rafael Alcaide Crespín,,,,,,,,,,
0,1972,Logroñés,Cultural Leonesa,1-0,Manuel Rodríguez Iglesias,Manuel López Prieto,José Antonio Casas González,Carlos Luis Iglesias Álvarez,José María Hernández Crego,Juan Sagasta Eguidazu,Gerardo Rodríguez Morán,Julio Piñán Nistal,Constantino Rodríguez Roldán,José Luis Zuazaga Arrese,Benjamín Mortera Argüelles,Hipólito Esteban Gusano,Rafael Alcaide Crespín,,,,,,,,,,
0,1972,Cultural Leonesa,Racing de Santander,1-2,Manuel Rodríguez Iglesias,Carlos Luis Iglesias Álvarez,José María Hernández Crego,Gerardo Rodríguez Morán,Julio Piñán Nistal,Constantino Rodríguez Roldán,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Hipólito Esteban Gusano,Francisco Villafañe Martínez,Manuel Ovalle Vidal,Juan Sagasta Eguidazu,Avelino Vega Blanco,,,,,,,,,,
0,1972,Córdoba,Cultural Leonesa,2-2,Bernardo Aguirregomezcorta Arrizabalaga,José Antonio Casas González,Eduardo Santibáñez Díez,Carlos Luis Iglesias Álvarez,José María Hernández Crego,Juan Sagasta Eguidazu,Julio Piñán Nistal,Constantino Rodríguez Roldán,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Hipólito Esteban Gusano,Herminio González Otero,Miguel Ángel Martínez Fernández,,,,,,,,,,
0,1972,Cultural Leonesa,Cádiz,1-1,Bernardo Aguirregomezcorta Arrizabalaga,Eduardo Santibáñez Díez,Carlos Luis Iglesias Álvarez,José Antonio Casas González,Gerardo Rodríguez Morán,Julio Piñán Nistal,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Miguel Ángel Martínez Fernández,Benjamín Mortera Argüelles,Hipólito Esteban Gusano,Juan Sagasta Eguidazu,,,,,,,,,,,
1,1972,Mestalla,Cultural Leonesa,1-2,Miguel Zarobe Carracedo,José Antonio Casas González,Eduardo Santibáñez Díez,Herminio González Otero,José María Hernández Crego,Gerardo Rodríguez Morán,Juan Sagasta Eguidazu,José Luis Zuazaga Arrese,Rafael Alcaide Crespín,Miguel Ángel Martínez Fernández,Hipólito Esteban Gusano,Benjamín Mortera Argüelles,Manuel López Prieto,,,,,,,,,,
1,1972,Cultural Leonesa,Valladolid,2-1,Bernardo Aguirregomezcorta Arrizabalaga,Eduardo Santibáñez Díez,Herminio González Otero,José María Hernández Crego,Avelino Vega Blanco,Juan Sagasta Eguidazu,Gerardo Rodríguez Morán,Benjamín Mortera Argüelles,Miguel Ángel Martínez Fernández,Francisco Villafañe Martínez,Hipólito Esteban Gusano,Manuel López Prieto,,,,,,,,,,,
1,1973,Cultural Leonesa,Ponferradina,2-0,Bernardo Aguirregomezcorta Arrizabalaga,Manuel Villanueva Espinosa,José Antonio Casas González,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,José María Hernández Crego,Juan Sagasta Eguidazu,José Cano Fernández,Miguel Ángel Martínez Fernández,Francisco Vázquez Novo,Hipólito Esteban Gusano,Juan Carlos Montes Méndez,Avelino Vega Blanco,,,,,,,,,,
0,1973,Ponferradina,Cultural Leonesa,1-0,Bernardo Aguirregomezcorta Arrizabalaga,José Antonio Casas González,Manuel Villanueva Espinosa,Federico Jesús Elena Márquez,Eduardo Santibáñez Díez,Juan Domingo Gorostiaga Basaguren,José María Hernández Crego,Juan Sagasta Eguidazu,José Luis Zuazaga Arrese,Miguel Ángel Martínez Fernández,Hipólito Esteban Gusano,Gerardo Rodríguez Morán,Juan Carlos Montes Méndez,,,,,,,,,,
1,1973,Cultural Leonesa,Palencia CF,2-0,Bernardo Aguirregomezcorta Arrizabalaga,Manuel Villanueva Espinosa,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,José María Hernández Crego,Gerardo Rodríguez Morán,Rafael Muñiz Suárez,José Cano Fernández,Juan Carlos Montes Méndez,Miguel Ángel Martínez Fernández,Hipólito Esteban Gusano,José Luis Zuazaga Arrese,Avelino Vega Blanco,,,,,,,,,,
1,1973,Palencia CF,Cultural Leonesa,2-3,Bernardo Aguirregomezcorta Arrizabalaga,Federico Jesús Elena Márquez,José Antonio Casas González,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,José María Hernández Crego,Gerardo Rodríguez Morán,Avelino Vega Blanco,José Luis Zuazaga Arrese,Francisco Vázquez Novo,Manuel Ovalle Vidal,Juan Carlos Montes Méndez,Hipólito Esteban Gusano,,,,,,,,,,
1,1973,Cultural Leonesa,Deportivo de La Coruña,2-1,Bernardo Aguirregomezcorta Arrizabalaga,Manuel Villanueva Espinosa,José Antonio Casas González,Federico Jesús Elena Márquez,José María Hernández Crego,Avelino Vega Blanco,Gerardo Rodríguez Morán,José Cano Fernández,Miguel Ángel Martínez Fernández,Juan Carlos Montes Méndez,Manuel Ovalle Vidal,Juan Sagasta Eguidazu,Hipólito Esteban Gusano,,,,,,,,,,
0,1973,Deportivo de La Coruña,Cultural Leonesa,2-1,Miguel Zarobe Carracedo,José Antonio Casas González,Federico Jesús Elena Márquez,Eduardo Santibáñez Díez,Juan Domingo Gorostiaga Basaguren,Avelino Vega Blanco,Juan Sagasta Eguidazu,Gerardo Rodríguez Morán,José Luis Zuazaga Arrese,Miguel Ángel Martínez Fernández,José Cano Fernández,Bernardo Aguirregomezcorta Arrizabalaga,Juan Carlos Montes Méndez,,,,,,,,,,
1,1974,Cultural Leonesa,Sabadell,3-1,Bernardo Aguirregomezcorta Arrizabalaga,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,José María Hernández Crego,Juan Sagasta Eguidazu,Gerardo Rodríguez Morán,Agustín Arrieta Salazar,Eloy Pousa González,Manuel Ovalle Vidal,Juan Carlos Montes Méndez,Hipólito Esteban Gusano,,,,,,,,,,,,
0,1974,Valladolid,Cultural Leonesa,3-0,Bernardo Aguirregomezcorta Arrizabalaga,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,José María Hernández Crego,Juan Sagasta Eguidazu,Gerardo Rodríguez Morán,Agustín Arrieta Salazar,Juan Carlos Montes Méndez,Eloy Pousa González,Hipólito Esteban Gusano,Celso Laiz García,Manuel Ovalle Vidal,José Luis Martín Ortega,,,,,,,,,,
1,1974,Cultural Leonesa,Tenerife,3-1,Bernardo Aguirregomezcorta Arrizabalaga,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,José María Hernández Crego,Gerardo Rodríguez Morán,Juan Sagasta Eguidazu,Agustín Arrieta Salazar,Juan Carlos Montes Méndez,Eloy Pousa González,Hipólito Esteban Gusano,Manuel Ovalle Vidal,Manuel Villanueva Espinosa,José Luis Martín Ortega,,,,,,,,,,
0,1974,Mallorca,Cultural Leonesa,1-0,Bernardo Aguirregomezcorta Arrizabalaga,José Antonio Casas González,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,José María Hernández Crego,Juan Sagasta Eguidazu,Gerardo Rodríguez Morán,Agustín Arrieta Salazar,Juan Carlos Montes Méndez,Eloy Pousa González,Hipólito Esteban Gusano,Manuel Villanueva Espinosa,Manuel Ovalle Vidal,,,,,,,,,,
0,1974,Cultural Leonesa,Recreativo de Huelva,0-0,Bernardo Aguirregomezcorta Arrizabalaga,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,José María Hernández Crego,Gerardo Rodríguez Morán,Juan Sagasta Eguidazu,Eloy Pousa González,Agustín Arrieta Salazar,Juan Carlos Montes Méndez,Hipólito Esteban Gusano,Manuel Ovalle Vidal,Manuel Villanueva Espinosa,José Luis Martín Ortega,,,,,,,,,,
0,1974,Alavés,Cultural Leonesa,2-1,Bernardo Aguirregomezcorta Arrizabalaga,José Antonio Casas González,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,José María Hernández Crego,Gerardo Rodríguez Morán,Juan Sagasta Eguidazu,Eloy Pousa González,Celso Laiz García,Miguel Ángel Martínez Fernández,Manuel Ovalle Vidal,Juan Carlos Montes Méndez,Hipólito Esteban Gusano,,,,,,,,,,
0,1974,Cultural Leonesa,Barcelona Atlético,1-1,Carlos Hugo Pini Pesoa,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,José María Hernández Crego,Gerardo Rodríguez Morán,Juan Sagasta Eguidazu,Celso Laiz García,Juan Carlos Montes Méndez,Miguel Ángel Martínez Fernández,Hipólito Esteban Gusano,Manuel Ovalle Vidal,Manuel Villanueva Espinosa,,,,,,,,,,,
0,1974,Orense,Cultural Leonesa,1-0,Carlos Hugo Pini Pesoa,Manuel Villanueva Espinosa,José Antonio Casas González,Juan Domingo Gorostiaga Basaguren,José María Hernández Crego,Juan Sagasta Eguidazu,Gerardo Rodríguez Morán,José Luis Martín Ortega,Celso Laiz García,Hipólito Esteban Gusano,Manuel Ovalle Vidal,Agustín Arrieta Salazar,Miguel Ángel Martínez Fernández,,,,,,,,,,
0,1974,Cultural Leonesa,Sevilla,1-1,Carlos Hugo Pini Pesoa,José Antonio Casas González,Juan Domingo Gorostiaga Basaguren,José María Hernández Crego,Juan Sagasta Eguidazu,Gerardo Rodríguez Morán,Francisco Vázquez Novo,Celso Laiz García,Miguel Ángel Martínez Fernández,Juan Carlos Montes Méndez,Hipólito Esteban Gusano,Manuel Ovalle Vidal,,,,,,,,,,,
0,1974,Cádiz,Cultural Leonesa,4-1,Carlos Hugo Pini Pesoa,José Antonio Casas González,Sergio Brogno Pazio,Juan Domingo Gorostiaga Basaguren,José María Hernández Crego,Gerardo Rodríguez Morán,Eloy Pousa González,Celso Laiz García,Miguel Ángel Martínez Fernández,Juan Carlos Montes Méndez,Hipólito Esteban Gusano,Agustín Arrieta Salazar,Juan Sagasta Eguidazu,,,,,,,,,,
0,1974,Cultural Leonesa,Córdoba,2-2,Bernardo Aguirregomezcorta Arrizabalaga,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,José María Hernández Crego,Gerardo Rodríguez Morán,Juan Sagasta Eguidazu,Francisco Vázquez Novo,Celso Laiz García,Miguel Ángel Martínez Fernández,Juan Carlos Montes Méndez,Manuel Ovalle Vidal,Eloy Pousa González,Sergio Brogno Pazio,,,,,,,,,,
0,1974,Burgos,Cultural Leonesa,2-0,Bernardo Aguirregomezcorta Arrizabalaga,José Antonio Casas González,Eduardo Santibáñez Díez,Sergio Brogno Pazio,Juan Domingo Gorostiaga Basaguren,Gerardo Rodríguez Morán,Celso Laiz García,Eloy Pousa González,Miguel Ángel Martínez Fernández,Juan Carlos Montes Méndez,Francisco Vázquez Novo,Manuel Ovalle Vidal,Agustín Arrieta Salazar,,,,,,,,,,
0,1974,Rayo Vallecano,Cultural Leonesa,2-1,Bernardo Aguirregomezcorta Arrizabalaga,Sergio Brogno Pazio,José Antonio Casas González,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,Carlos Flórez Cañas,Juan Sagasta Eguidazu,Gerardo Rodríguez Morán,Celso Laiz García,Eloy Pousa González,Juan Carlos Montes Méndez,Francisco Vázquez Novo,Manuel Villanueva Espinosa,,,,,,,,,,
0,1974,Cultural Leonesa,Racing de Santander,0-1,Bernardo Aguirregomezcorta Arrizabalaga,Sergio Brogno Pazio,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,Carlos Flórez Cañas,Gerardo Rodríguez Morán,Agustín Arrieta Salazar,Celso Laiz García,Miguel Ángel Martínez Fernández,Eloy Pousa González,Hipólito Esteban Gusano,Juan Sagasta Eguidazu,Juan Carlos Montes Méndez,,,,,,,,,,
0,1974,Baracaldo,Cultural Leonesa,0-0,Miguel Ángel Rodríguez Fayos,José Antonio Beitia Abásolo,Carlos Flórez Cañas,José María Hernández Crego,José Antonio Casas González,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,Gerardo Rodríguez Morán,Agustín Arrieta Salazar,Eloy Pousa González,Hipólito Esteban Gusano,Juan Sagasta Eguidazu,,,,,,,,,,,
0,1974,Cultural Leonesa,San Andrés,0-0,Miguel Ángel Rodríguez Fayos,José Antonio Casas González,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,José María Hernández Crego,Gerardo Rodríguez Morán,Agustín Arrieta Salazar,Celso Laiz García,Eloy Pousa González,Francisco Vázquez Novo,Hipólito Esteban Gusano,Juan Carlos Montes Méndez,,,,,,,,,,,
0,1974,Gimnástico de Tarragona,Cultural Leonesa,1-1,Miguel Ángel Rodríguez Fayos,José Antonio Beitia Abásolo,José María Hernández Crego,Juan Domingo Gorostiaga Basaguren,Eduardo Santibáñez Díez,José Antonio Casas González,Gerardo Rodríguez Morán,Agustín Arrieta Salazar,Celso Laiz García,Miguel Ángel Martínez Fernández,Hipólito Esteban Gusano,Juan Sagasta Eguidazu,Francisco Vázquez Novo,,,,,,,,,,
